# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12
#
# total peaks = 28592
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 210
# genome size = 2000000000
# Total tags = 13325162.5
# Total tags in peaks = 3561820.5
# Approximate IP efficiency = 26.73%
# tags per bp = 0.006140
# expected tags per peak = 6.140
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 6.479868e-04
# FDR tag threshold = 16.0
# number of putative peaks = 37486
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 8892
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 2
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_H12/H12.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr16-975	chr16	11809818	11810818	+	15.8	0.000	22.000000	4.11	1.16e-07	0.99
chr16-940	chr16	23959626	23960626	+	15.8	0.000	23.500000	4.97	4.85e-09	0.99
chr16-992	chr16	27109420	27110420	+	15.8	0.000	21.000000	6.52	4.28e-11	0.99
chr16-978	chr16	27463460	27464460	+	15.8	0.000	22.000000	4.50	2.61e-08	0.99
chr16-926	chr16	29074742	29075742	+	15.8	0.000	24.000000	9.95	1.71e-14	0.99
chr16-993	chr16	30628363	30629363	+	15.8	0.000	21.000000	23.62	6.78e-22	0.99
chr16-980	chr16	85818970	85819970	+	15.8	0.000	22.000000	4.97	4.85e-09	0.99
chr16-946	chr16	89616151	89617151	+	15.8	0.000	23.500000	5.11	3.08e-09	0.99
chr17-1362	chr17	4485791	4486791	+	15.8	0.000	21.500000	5.04	3.87e-09	0.99
chr17-1376	chr17	34199658	34200658	+	15.8	0.000	21.000000	7.41	4.16e-12	1.01
chr17-1355	chr17	39174622	39175622	+	15.8	0.000	22.000000	6.10	1.41e-10	1.01
chr17-1377	chr17	45018933	45019933	+	15.8	0.000	21.000000	4.40	3.85e-08	0.99
chr17-1413	chr17	48335682	48336682	+	15.8	0.000	20.000000	16.43	9.96e-19	1.07
chr17-1368	chr17	58112792	58113792	+	15.8	0.000	21.500000	8.59	2.71e-13	0.99
chr17-1407	chr17	76816094	76817094	+	15.8	0.000	20.500000	13.03	9.43e-17	1.04
chr17-1421	chr17	80575082	80576082	+	15.8	0.000	20.000000	8.04	9.24e-13	1.04
chr18-564	chr18	8696351	8697351	+	15.8	0.000	21.500000	4.11	1.16e-07	1.07
chr18-547	chr18	9515913	9516913	+	15.8	0.000	22.000000	5.04	3.87e-09	0.99
chr18-569	chr18	23702791	23703791	+	15.8	0.000	21.000000	5.56	7.14e-10	0.99
chr18-571	chr18	44759008	44760008	+	15.8	0.000	21.000000	7.13	8.39e-12	0.99
chr18-555	chr18	49401032	49402032	+	15.8	0.000	22.000000	6.20	1.05e-10	0.99
chr18-575	chr18	70773219	70774219	+	15.8	0.000	21.000000	6.87	1.64e-11	0.99
chr19-1283	chr19	3052345	3053345	+	15.8	0.000	21.500000	4.61	1.75e-08	0.99
chr19-1261	chr19	3721199	3722199	+	15.8	0.000	22.500000	4.67	1.42e-08	0.99
chr19-1284	chr19	4732223	4733223	+	15.8	0.000	21.500000	5.64	5.52e-10	1.01
chr19-1263	chr19	7595254	7596254	+	15.8	0.000	22.500000	6.52	4.28e-11	0.99
chr19-1293	chr19	11420935	11421935	+	15.8	0.000	21.000000	4.11	1.16e-07	1.01
chr19-1286	chr19	12155752	12156752	+	15.8	0.000	21.500000	8.59	2.71e-13	0.99
chr19-1360	chr19	12603507	12604507	+	15.8	0.000	19.000000	23.62	6.78e-22	1.09
chr19-1327	chr19	19590886	19591886	+	15.8	0.000	20.000000	4.11	1.16e-07	1.04
chr19-1303	chr19	45102787	45103787	+	15.8	0.000	21.000000	7.71	1.99e-12	0.99
chr19-1282	chr19	53889421	53890421	+	15.8	0.000	22.000000	6.75	2.28e-11	0.99
chr19-1273	chr19	58228292	58229292	+	15.8	0.000	22.500000	10.22	1.03e-14	0.99
chr20-654	chr20	1685294	1686294	+	15.8	0.000	22.000000	5.25	1.92e-09	0.99
chr20-666	chr20	23085761	23086761	+	15.8	0.000	21.500000	5.11	3.08e-09	1.01
chr20-678	chr20	37534121	37535121	+	15.8	0.000	21.000000	10.50	6.11e-15	0.99
chr20-679	chr20	38073034	38074034	+	15.8	0.000	21.000000	7.88	1.36e-12	1.01
chr20-672	chr20	45770845	45771845	+	15.8	0.000	21.500000	7.00	1.18e-11	0.99
chr20-660	chr20	47610236	47611236	+	15.8	0.000	22.000000	9.00	1.13e-13	0.99
chr20-673	chr20	57657431	57658431	+	15.8	0.000	21.500000	4.72	1.15e-08	0.99
chr22-533	chr22	21712850	21713850	+	15.8	0.000	21.000000	10.50	6.11e-15	0.99
chr22-528	chr22	24242451	24243451	+	15.8	0.000	21.500000	7.56	2.89e-12	0.99
chr22-534	chr22	25462156	25463156	+	15.8	0.000	21.000000	10.50	6.11e-15	1.01
chr22-513	chr22	31230690	31231690	+	15.8	0.000	22.500000	7.56	2.89e-12	0.99
chr22-530	chr22	39117447	39118447	+	15.8	0.000	21.500000	6.52	4.28e-11	0.99
chr22_KI270736v1_random-1	chr22_KI270736v1_random	156311	157311	+	15.8	0.000	22.000000	8.04	9.24e-13	0.99
chr22_KI270736v1_random-2	chr22_KI270736v1_random	180355	181355	+	15.8	0.000	22.000000	9.22	7.20e-14	0.99
chrX-930	chrX	915220	916220	+	15.8	0.000	22.500000	5.56	7.14e-10	0.99
chrX-948	chrX	39508084	39509084	+	15.8	0.000	22.000000	4.67	1.42e-08	0.99
chrX-950	chrX	46903279	46904279	+	15.8	0.000	22.000000	7.71	1.99e-12	0.99
chrX-988	chrX	68462348	68463348	+	15.8	0.000	21.000000	8.59	2.71e-13	0.99
chrX-953	chrX	71992166	71993166	+	15.8	0.000	22.000000	4.34	4.66e-08	0.99
chrX-954	chrX	78024333	78025333	+	15.8	0.000	22.000000	4.20	8.11e-08	0.99
chrX-1002	chrX	82141636	82142636	+	15.8	0.000	20.500000	9.22	7.20e-14	1.01
chrX-972	chrX	109485375	109486375	+	15.8	0.000	21.500000	5.18	2.44e-09	0.99
chrX-926	chrX	135543883	135544883	+	15.8	0.000	23.000000	5.82	3.24e-10	1.01
chrX-1028	chrX	138127847	138128847	+	15.8	0.000	20.000000	6.41	5.82e-11	1.04
chrX-978	chrX	140712582	140713582	+	15.8	0.000	21.500000	5.25	1.92e-09	0.99
chr1-2728	chr1	1349167	1350167	+	15.4	0.000	22.500000	4.39	1.19e-07	0.97
chr1-2868	chr1	11748812	11749812	+	15.4	0.000	21.000000	5.20	8.13e-09	0.97
chr1-2945	chr1	21963755	21964755	+	15.4	0.000	20.000000	9.46	2.73e-13	1.02
chr1-2778	chr1	27102422	27103422	+	15.4	0.000	22.000000	4.34	1.43e-07	0.97
chr1-2822	chr1	30929148	30930148	+	15.4	0.000	21.500000	6.47	2.09e-10	0.97
chr1-2873	chr1	32361393	32362393	+	15.4	0.000	21.000000	4.45	9.85e-08	0.97
chr1-2781	chr1	32520327	32521327	+	15.4	0.000	22.000000	7.24	3.10e-11	0.97
chr1-2827	chr1	40143782	40144782	+	15.4	0.000	21.500000	7.24	3.10e-11	0.97
chr1-2829	chr1	42172864	42173864	+	15.4	0.000	21.500000	4.19	2.44e-07	0.99
chr1-2831	chr1	44793452	44794452	+	15.4	0.000	21.500000	4.19	2.44e-07	0.97
chr1-2832	chr1	48093523	48094523	+	15.4	0.000	21.500000	4.99	1.59e-08	0.97
chr1-2875	chr1	59758931	59759931	+	15.4	0.000	21.000000	4.73	3.69e-08	0.99
chr1-2789	chr1	91684316	91685316	+	15.4	0.000	22.000000	7.24	3.10e-11	0.99
chr1-2921	chr1	93061895	93062895	+	15.4	0.000	20.500000	7.24	3.10e-11	0.97
chr1-2880	chr1	93817973	93818973	+	15.4	0.000	21.000000	4.15	2.91e-07	0.97
chr1-2792	chr1	101081119	101082119	+	15.4	0.000	22.000000	4.99	1.59e-08	0.97
chr1-2884	chr1	112808869	112809869	+	15.4	0.000	21.000000	5.20	8.13e-09	0.97
chr1-2885	chr1	144567258	144568258	+	15.4	0.000	21.000000	33.55	1.18e-23	0.97
chr1-2927	chr1	145720758	145721758	+	15.4	0.000	20.500000	5.59	2.45e-09	0.99
chr1-2626	chr1	156608088	156609088	+	15.4	0.000	24.000000	5.77	1.47e-09	0.97
chr1-2893	chr1	186272273	186273273	+	15.4	0.000	21.000000	4.73	3.69e-08	0.97
chr1-2895	chr1	193486509	193487509	+	15.4	0.000	21.000000	4.67	4.52e-08	0.99
chr1-2935	chr1	200802584	200803584	+	15.4	0.000	20.500000	11.90	4.21e-15	0.99
chr1-2862	chr1	205335416	205336416	+	15.4	0.000	21.500000	6.71	1.14e-10	0.97
chr1-2938	chr1	221439323	221440323	+	15.4	0.000	20.500000	4.56	6.72e-08	0.97
chr1-2900	chr1	226333014	226334014	+	15.4	0.000	21.000000	7.10	4.34e-11	0.97
chr1-2814	chr1	246820952	246821952	+	15.4	0.000	22.000000	7.53	1.55e-11	0.97
chr2-2404	chr2	9711858	9712858	+	15.4	0.000	20.500000	4.92	1.97e-08	0.97
chr2-2357	chr2	10028815	10029815	+	15.4	0.000	21.000000	4.56	6.72e-08	0.97
chr2-2361	chr2	19955364	19956364	+	15.4	0.000	21.000000	6.15	4.99e-10	0.97
chr2-2129	chr2	25322579	25323579	+	15.4	0.000	24.000000	4.34	1.43e-07	0.97
chr2-2405	chr2	26068131	26069131	+	15.4	0.000	20.500000	8.39	2.34e-12	0.99
chr2-2407	chr2	31811775	31812775	+	15.4	0.000	20.500000	8.02	5.13e-12	0.97
chr2-2364	chr2	37395582	37396582	+	15.4	0.000	21.000000	6.96	6.03e-11	0.97
chr2-2365	chr2	41869292	41870292	+	15.4	0.000	21.000000	4.67	4.52e-08	0.97
chr2-2369	chr2	60735204	60736204	+	15.4	0.000	21.000000	7.24	3.10e-11	0.97
chr2-2373	chr2	68196024	68197024	+	15.4	0.000	21.000000	5.59	2.45e-09	0.99
chr2-2418	chr2	100060514	100061514	+	15.4	0.000	20.500000	6.15	4.99e-10	0.97
chr2-2326	chr2	112884398	112885398	+	15.4	0.000	21.500000	4.99	1.59e-08	0.97
chr2-2379	chr2	130836467	130837467	+	15.4	0.000	21.000000	4.79	3.01e-08	0.97
chr2-2381	chr2	160703681	160704681	+	15.4	0.000	21.000000	7.24	3.10e-11	0.99
chr2-2428	chr2	165902474	165903474	+	15.4	0.000	20.500000	5.68	1.90e-09	0.99
chr2-2210	chr2	174462668	174463668	+	15.4	0.000	23.000000	7.53	1.55e-11	0.97
chr2-2431	chr2	175036305	175037305	+	15.4	0.000	20.500000	5.12	1.02e-08	0.97
chr2-2432	chr2	179107474	179108474	+	15.4	0.000	20.500000	6.96	6.03e-11	0.97
chr2-2388	chr2	189798363	189799363	+	15.4	0.000	21.000000	5.20	8.13e-09	0.97
chr2-2391	chr2	195201912	195202912	+	15.4	0.000	21.000000	5.35	5.10e-09	0.97
chr2-2392	chr2	197062215	197063215	+	15.4	0.000	21.000000	4.67	4.52e-08	0.97
chr2-2437	chr2	197425366	197426366	+	15.4	0.000	20.500000	4.05	4.09e-07	0.99
chr2-2354	chr2	238256272	238257272	+	15.4	0.000	21.500000	4.05	4.09e-07	0.97
chr2-2402	chr2	239163993	239164993	+	15.4	0.000	21.000000	6.96	6.03e-11	0.97
chr2-2355	chr2	240143583	240144583	+	15.4	0.000	21.500000	6.71	1.14e-10	0.97
chr3-1925	chr3	10436978	10437978	+	15.4	0.000	21.000000	4.92	1.97e-08	0.97
chr3-1926	chr3	10551903	10552903	+	15.4	0.000	21.000000	6.25	3.76e-10	0.99
chr3-1930	chr3	36969488	36970488	+	15.4	0.000	21.000000	5.12	1.02e-08	0.97
chr3-1974	chr3	42443570	42444570	+	15.4	0.000	20.500000	5.86	1.13e-09	0.99
chr3-1934	chr3	49602854	49603854	+	15.4	0.000	21.000000	9.71	1.71e-13	0.97
chr3-1897	chr3	50082010	50083010	+	15.4	0.000	21.500000	6.25	3.76e-10	0.97
chr3-1979	chr3	53113657	53114657	+	15.4	0.000	20.500000	5.27	6.45e-09	0.97
chr3-1940	chr3	63877919	63878919	+	15.4	0.000	21.000000	4.29	1.71e-07	0.97
chr3-1943	chr3	70550376	70551376	+	15.4	0.000	21.000000	5.68	1.90e-09	0.97
chr3-1951	chr3	115692554	115693554	+	15.4	0.000	21.000000	5.35	5.10e-09	0.97
chr3-1986	chr3	119144982	119145982	+	15.4	0.000	20.500000	5.77	1.47e-09	0.99
chr3-1988	chr3	129053052	129054052	+	15.4	0.000	20.500000	4.39	1.19e-07	1.02
chr3-1953	chr3	133423179	133424179	+	15.4	0.000	21.000000	4.19	2.44e-07	0.99
chr3-1919	chr3	172066980	172067980	+	15.4	0.000	21.500000	6.25	3.76e-10	0.97
chr3-2001	chr3	187112823	187113823	+	15.4	0.000	20.500000	6.15	4.99e-10	0.97
chr3-2002	chr3	187150187	187151187	+	15.4	0.000	20.500000	6.71	1.14e-10	0.97
chr3-2003	chr3	188954184	188955184	+	15.4	0.000	20.500000	5.05	1.28e-08	0.99
chr3-2005	chr3	196684567	196685567	+	15.4	0.000	20.500000	8.58	1.56e-12	0.99
chr4-1233	chr4	42568534	42569534	+	15.4	0.000	22.000000	4.61	5.52e-08	0.97
chr4-1286	chr4	44628985	44629985	+	15.4	0.000	21.000000	5.51	3.14e-09	0.97
chr4-1265	chr4	81913230	81914230	+	15.4	0.000	21.500000	4.29	1.71e-07	0.97
chr4-1313	chr4	94995535	94996535	+	15.4	0.000	20.500000	6.05	6.59e-10	0.97
chr4-1200	chr4	108512652	108513652	+	15.4	0.000	23.000000	4.10	3.45e-07	0.99
chr4-1275	chr4	128453865	128454865	+	15.4	0.000	21.500000	4.05	4.09e-07	0.97
chr4-1326	chr4	146486517	146487517	+	15.4	0.000	20.500000	7.10	4.34e-11	0.97
chr4-1331	chr4	153318381	153319381	+	15.4	0.000	20.500000	8.39	2.34e-12	0.97
chr4-1300	chr4	168923397	168924397	+	15.4	0.000	21.000000	5.20	8.13e-09	0.97
chr5-1567	chr5	32210664	32211664	+	15.4	0.000	20.500000	4.45	9.85e-08	0.97
chr5-1542	chr5	57199555	57200555	+	15.4	0.000	21.000000	4.19	2.44e-07	0.97
chr5-1521	chr5	57451114	57452114	+	15.4	0.000	21.500000	5.68	1.90e-09	0.97
chr5-1577	chr5	65779280	65780280	+	15.4	0.000	20.500000	7.10	4.34e-11	0.99
chr5-1610	chr5	66307251	66308251	+	15.4	0.000	20.000000	5.86	1.13e-09	1.02
chr5-1524	chr5	68406670	68407670	+	15.4	0.000	21.500000	4.61	5.52e-08	0.97
chr5-1613	chr5	90439408	90440408	+	15.4	0.000	20.000000	4.86	2.44e-08	0.99
chr5-1619	chr5	127892589	127893589	+	15.4	0.000	20.000000	5.05	1.28e-08	0.99
chr5-1557	chr5	131109484	131110484	+	15.4	0.000	21.000000	4.15	2.91e-07	0.97
chr5-1562	chr5	142063491	142064491	+	15.4	0.000	21.000000	5.27	6.45e-09	0.97
chr5-1623	chr5	142698528	142699528	+	15.4	0.000	20.000000	4.05	4.09e-07	0.99
chr5-1563	chr5	142733776	142734776	+	15.4	0.000	21.000000	4.50	8.15e-08	0.97
chr5-1594	chr5	157613237	157614237	+	15.4	0.000	20.500000	9.71	1.71e-13	0.97
chr5-1515	chr5	158874785	158875785	+	15.4	0.000	22.000000	5.35	5.10e-09	0.99
chr5-1700	chr5	177811998	177812998	+	15.4	0.000	19.000000	10.85	2.28e-14	1.10
chr6-1817	chr6	2918711	2919711	+	15.4	0.000	21.500000	4.34	1.43e-07	0.97
chr6-1901	chr6	38876120	38877120	+	15.4	0.000	20.500000	11.90	4.21e-15	0.99
chr6-1824	chr6	39933756	39934756	+	15.4	0.000	21.500000	4.45	9.85e-08	0.97
chr6-1866	chr6	42417409	42418409	+	15.4	0.000	21.000000	7.10	4.34e-11	0.97
chr6-1904	chr6	69631304	69632304	+	15.4	0.000	20.500000	6.59	1.55e-10	0.97
chr6-1773	chr6	69758260	69759260	+	15.4	0.000	22.500000	4.39	1.19e-07	0.97
chr6-1829	chr6	75893024	75894024	+	15.4	0.000	21.500000	6.25	3.76e-10	0.97
chr6-1990	chr6	89609831	89610831	+	15.4	0.000	19.500000	4.45	9.85e-08	1.02
chr6-1906	chr6	89887306	89888306	+	15.4	0.000	20.500000	4.24	2.05e-07	0.97
chr6-1808	chr6	107668919	107669919	+	15.4	0.000	22.000000	5.68	1.90e-09	0.97
chr6-1954	chr6	130293405	130294405	+	15.4	0.000	20.000000	5.05	1.28e-08	0.99
chr6-1917	chr6	141848294	141849294	+	15.4	0.000	20.500000	5.68	1.90e-09	0.97
chr6-1884	chr6	148739156	148740156	+	15.4	0.000	21.000000	4.24	2.05e-07	0.97
chr6-1918	chr6	148780617	148781617	+	15.4	0.000	20.500000	8.20	3.48e-12	0.97
chr6-1886	chr6	151481897	151482897	+	15.4	0.000	21.000000	5.77	1.47e-09	0.97
chr6-1923	chr6	157486397	157487397	+	15.4	0.000	20.500000	5.59	2.45e-09	0.97
chr6-1845	chr6	157962513	157963513	+	15.4	0.000	21.500000	4.56	6.72e-08	0.97
chr7-1465	chr7	17008952	17009952	+	15.4	0.000	22.500000	4.15	2.91e-07	0.97
chr7-1551	chr7	44240588	44241588	+	15.4	0.000	21.000000	4.39	1.19e-07	0.97
chr7-1587	chr7	50761420	50762420	+	15.4	0.000	20.500000	5.95	8.66e-10	0.97
chr7-1552	chr7	54397789	54398789	+	15.4	0.000	21.000000	6.96	6.03e-11	0.97
chr7-1593	chr7	105857324	105858324	+	15.4	0.000	20.500000	7.24	3.10e-11	0.99
chr7-1566	chr7	140646574	140647574	+	15.4	0.000	21.000000	7.69	1.08e-11	0.97
chr7-1541	chr7	150603378	150604378	+	15.4	0.000	21.500000	11.18	1.32e-14	0.97
chr8-1193	chr8	8736528	8737528	+	15.4	0.000	21.500000	5.35	5.10e-09	0.97
chr8-1224	chr8	26373699	26374699	+	15.4	0.000	21.000000	5.20	8.13e-09	0.97
chr8-1198	chr8	33424166	33425166	+	15.4	0.000	21.500000	5.77	1.47e-09	0.97
chr8-1257	chr8	56970500	56971500	+	15.4	0.000	20.500000	5.86	1.13e-09	0.99
chr8-1260	chr8	78393338	78394338	+	15.4	0.000	20.500000	5.12	1.02e-08	0.99
chr8-1165	chr8	85153086	85154086	+	15.4	0.000	22.500000	4.99	1.59e-08	0.97
chr9-1187	chr9	4315323	4316323	+	15.4	0.000	20.500000	4.61	5.52e-08	0.97
chr9-1168	chr9	19975933	19976933	+	15.4	0.000	21.000000	5.51	3.14e-09	0.97
chr9-1151	chr9	20015189	20016189	+	15.4	0.000	21.500000	6.36	2.81e-10	0.97
chr9-1194	chr9	35675375	35676375	+	15.4	0.000	20.500000	5.05	1.28e-08	0.97
chr9-1224	chr9	42568367	42569367	+	15.4	0.000	20.000000	73.80	2.33e-30	0.99
chr9-1174	chr9	86098825	86099825	+	15.4	0.000	21.000000	6.36	2.81e-10	0.97
chr9-1125	chr9	96619116	96620116	+	15.4	0.000	22.500000	4.56	6.72e-08	0.97
chr9-1143	chr9	110005294	110006294	+	15.4	0.000	22.000000	10.54	3.87e-14	0.97
chr9-1179	chr9	114957722	114958722	+	15.4	0.000	21.000000	9.97	1.06e-13	0.97
chr9-1180	chr9	121062411	121063411	+	15.4	0.000	21.000000	11.90	4.21e-15	0.97
chr9-1183	chr9	128438420	128439420	+	15.4	0.000	21.000000	9.71	1.71e-13	0.99
chr9-1184	chr9	130030722	130031722	+	15.4	0.000	21.000000	4.34	1.43e-07	0.97
chr10-1415	chr10	4034882	4035882	+	15.4	0.000	21.000000	5.68	1.90e-09	0.99
chr10-1459	chr10	11822895	11823895	+	15.4	0.000	20.000000	4.10	3.45e-07	0.99
chr10-1437	chr10	15831168	15832168	+	15.4	0.000	20.500000	7.10	4.34e-11	0.97
chr10-1523	chr10	17257395	17258395	+	15.4	0.000	19.000000	5.51	3.14e-09	1.07
chr10-1392	chr10	24825461	24826461	+	15.4	0.000	21.500000	4.15	2.91e-07	0.97
chr10-1439	chr10	28242295	28243295	+	15.4	0.000	20.500000	5.05	1.28e-08	0.97
chr10-1321	chr10	31083496	31084496	+	15.4	0.000	23.000000	6.05	6.59e-10	0.99
chr10-1443	chr10	50990811	50991811	+	15.4	0.000	20.500000	6.96	6.03e-11	0.97
chr10-1429	chr10	70432594	70433594	+	15.4	0.000	21.000000	4.73	3.69e-08	0.97
chr10-1454	chr10	118674476	118675476	+	15.4	0.000	20.500000	5.43	4.01e-09	0.97
chr11-1485	chr11	7442336	7443336	+	15.4	0.000	21.500000	4.56	6.72e-08	0.97
chr11-1471	chr11	47394245	47395245	+	15.4	0.000	22.000000	5.05	1.28e-08	0.97
chr11-1531	chr11	62337042	62338042	+	15.4	0.000	20.500000	7.53	1.55e-11	0.97
chr11-1515	chr11	81787416	81788416	+	15.4	0.000	21.000000	4.86	2.44e-08	1.02
chr11-1477	chr11	85774219	85775219	+	15.4	0.000	22.000000	4.67	4.52e-08	0.97
chr11-1480	chr11	118840970	118841970	+	15.4	0.000	22.000000	10.25	6.44e-14	0.97
chr11-1444	chr11	128311554	128312554	+	15.4	0.000	23.000000	5.51	3.14e-09	0.99
chr11-1520	chr11	129922936	129923936	+	15.4	0.000	21.000000	4.56	6.72e-08	0.97
chr12-1594	chr12	9685754	9686754	+	15.4	0.000	21.000000	5.59	2.45e-09	0.97
chr12-1595	chr12	12327182	12328182	+	15.4	0.000	21.000000	4.45	9.85e-08	0.97
chr12-1602	chr12	47349792	47350792	+	15.4	0.000	21.000000	5.86	1.13e-09	0.97
chr12-1624	chr12	48189207	48190207	+	15.4	0.000	20.500000	4.39	1.19e-07	0.99
chr12-1606	chr12	53189776	53190776	+	15.4	0.000	21.000000	7.10	4.34e-11	0.97
chr12-1577	chr12	57030889	57031889	+	15.4	0.000	21.500000	5.77	1.47e-09	0.97
chr12-1498	chr12	62524832	62525832	+	15.4	0.000	23.000000	4.50	8.15e-08	0.97
chr12-1608	chr12	62934415	62935415	+	15.4	0.000	21.000000	7.38	2.20e-11	0.97
chr12-1696	chr12	67990808	67991808	+	15.4	0.000	19.500000	4.19	2.44e-07	1.02
chr12-1663	chr12	68383797	68384797	+	15.4	0.000	20.000000	12.72	1.23e-15	1.02
chr12-1580	chr12	71610010	71611010	+	15.4	0.000	21.500000	6.71	1.14e-10	0.97
chr12-1612	chr12	93982575	93983575	+	15.4	0.000	21.000000	4.39	1.19e-07	0.97
chr12-1526	chr12	94230302	94231302	+	15.4	0.000	22.500000	5.27	6.45e-09	0.97
chr12-1584	chr12	95102783	95103783	+	15.4	0.000	21.500000	4.39	1.19e-07	0.97
chr12-1591	chr12	120760040	120761040	+	15.4	0.000	21.500000	4.34	1.43e-07	0.97
chr12-1642	chr12	132872368	132873368	+	15.4	0.000	20.500000	7.53	1.55e-11	0.97
chr13-792	chr13	25953791	25954791	+	15.4	0.000	20.500000	5.20	8.13e-09	0.97
chr13-793	chr13	26062447	26063447	+	15.4	0.000	20.500000	4.61	5.52e-08	0.99
chr13-712	chr13	28819997	28820997	+	15.4	0.000	24.000000	4.34	1.43e-07	0.97
chr13-775	chr13	29507753	29508753	+	15.4	0.000	21.000000	4.67	4.52e-08	0.97
chr13-757	chr13	33228119	33229119	+	15.4	0.000	22.000000	8.02	5.13e-12	0.99
chr13-780	chr13	48580037	48581037	+	15.4	0.000	21.000000	4.34	1.43e-07	1.02
chr13-743	chr13	78021971	78022971	+	15.4	0.000	23.000000	6.05	6.59e-10	0.97
chr13-803	chr13	88649258	88650258	+	15.4	0.000	20.500000	6.05	6.59e-10	0.97
chr13-785	chr13	94967957	94968957	+	15.4	0.000	21.000000	4.19	2.44e-07	0.97
chr13-766	chr13	110683017	110684017	+	15.4	0.000	22.000000	4.24	2.05e-07	0.97
chr13-807	chr13	113863026	113864026	+	15.4	0.000	20.500000	5.59	2.45e-09	0.97
chr14-1059	chr14	22496425	22497425	+	15.4	0.000	20.500000	4.67	4.52e-08	0.97
chr14-1064	chr14	44911810	44912810	+	15.4	0.000	20.500000	4.67	4.52e-08	0.97
chr14-1015	chr14	44940876	44941876	+	15.4	0.000	22.000000	5.35	5.10e-09	0.97
chr14-994	chr14	53161511	53162511	+	15.4	0.000	22.500000	4.99	1.59e-08	0.97
chr14-1068	chr14	64770997	64771997	+	15.4	0.000	20.500000	4.01	4.83e-07	0.99
chr14-1016	chr14	64891514	64892514	+	15.4	0.000	22.000000	7.53	1.55e-11	0.97
chr14-1033	chr14	69117095	69118095	+	15.4	0.000	21.500000	7.85	7.48e-12	0.97
chr14-1034	chr14	70955594	70956594	+	15.4	0.000	21.500000	5.68	1.90e-09	0.99
chr14-1055	chr14	88667282	88668282	+	15.4	0.000	21.000000	6.71	1.14e-10	0.97
chr14-1096	chr14	92280456	92281456	+	15.4	0.000	20.000000	9.00	6.68e-13	0.99
chr14-1083	chr14	106163480	106164480	+	15.4	0.000	20.500000	9.46	2.73e-13	0.99
chr15-849	chr15	28789036	28790036	+	15.4	0.000	22.000000	4.15	2.91e-07	0.99
chr15-942	chr15	41904237	41905237	+	15.4	0.000	20.000000	5.12	1.02e-08	0.99
chr15-836	chr15	55168208	55169208	+	15.4	0.000	23.000000	4.34	1.43e-07	0.99
chr15-906	chr15	58368959	58369959	+	15.4	0.000	21.000000	6.96	6.03e-11	0.97
chr15-884	chr15	60704076	60705076	+	15.4	0.000	21.500000	6.15	4.99e-10	0.97
chr15-929	chr15	68306015	68307015	+	15.4	0.000	20.500000	4.24	2.05e-07	0.97
chr15-887	chr15	71372442	71373442	+	15.4	0.000	21.500000	6.36	2.81e-10	0.97
chr15-930	chr15	77160359	77161359	+	15.4	0.000	20.500000	6.59	1.55e-10	0.97
chr15-914	chr15	86611401	86612401	+	15.4	0.000	21.000000	4.34	1.43e-07	0.97
chr15-931	chr15	87642542	87643542	+	15.4	0.000	20.500000	6.05	6.59e-10	0.99
chr15-915	chr15	89874689	89875689	+	15.4	0.000	21.000000	10.85	2.28e-14	0.97
chr16-989	chr16	4647049	4648049	+	15.4	0.000	21.000000	6.71	1.14e-10	0.97
chr16-1002	chr16	23803175	23804175	+	15.4	0.000	20.500000	6.36	2.81e-10	0.99
chr16-1018	chr16	50731191	50732191	+	15.4	0.000	20.000000	6.59	1.55e-10	0.99
chr16-997	chr16	59229682	59230682	+	15.4	0.000	21.000000	28.38	2.98e-22	0.97
chr16-1026	chr16	84951885	84952885	+	15.4	0.000	20.000000	4.45	9.85e-08	0.99
chr17-1390	chr17	4412795	4413795	+	15.4	0.000	20.500000	6.71	1.14e-10	0.99
chr17-1375	chr17	28405705	28406705	+	15.4	0.000	21.000000	4.79	3.01e-08	0.97
chr17-1379	chr17	58666370	58667370	+	15.4	0.000	21.000000	7.38	2.20e-11	0.97
chr17-1406	chr17	76522782	76523782	+	15.4	0.000	20.500000	4.24	2.05e-07	0.97
