# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01
#
# total peaks = 39675
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 202
# genome size = 2000000000
# Total tags = 16333084.5
# Total tags in peaks = 4735920.5
# Approximate IP efficiency = 29.00%
# tags per bp = 0.007487
# expected tags per peak = 7.487
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 7.749239e-04
# FDR tag threshold = 18.0
# number of putative peaks = 53169
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 13493
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_A01/A01.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr1-3444	chr1	209692727	209693727	+	17.8	0.000	30.000000	6.61	6.98e-15	1.02
chr1-3837	chr1	212782378	212783378	+	17.8	0.000	26.000000	13.05	1.51e-22	1.10
chr1-3638	chr1	225950911	225951911	+	17.8	0.000	28.000000	4.88	1.04e-11	1.08
chr1-3485	chr1	230126653	230127653	+	17.8	0.000	29.500000	4.92	8.34e-12	1.00
chr1-3543	chr1	239897817	239898817	+	17.8	0.000	29.000000	5.55	4.85e-13	1.02
chr1-3487	chr1	246753549	246754549	+	17.8	0.000	29.500000	6.37	1.75e-14	1.00
chr2-2869	chr2	7014275	7015275	+	17.8	0.000	28.000000	6.14	4.23e-14	1.04
chr2-2997	chr2	24827158	24828158	+	17.8	0.000	26.500000	6.52	9.53e-15	1.12
chr2-2840	chr2	31327755	31328755	+	17.8	0.000	28.500000	5.55	4.85e-13	1.00
chr2-2803	chr2	46267922	46268922	+	17.8	0.000	29.000000	6.37	1.75e-14	0.99
chr2-2903	chr2	48768426	48769426	+	17.8	0.000	27.500000	9.00	2.75e-18	1.04
chr2-2805	chr2	64137318	64138318	+	17.8	0.000	29.000000	8.29	2.32e-17	1.00
chr2-2707	chr2	68908147	68909147	+	17.8	0.000	30.500000	4.39	1.19e-10	1.00
chr2-2810	chr2	70132122	70133122	+	17.8	0.000	29.000000	4.28	2.10e-10	1.02
chr2-2812	chr2	70767740	70768740	+	17.8	0.000	29.000000	4.08	6.13e-10	1.08
chr2-2776	chr2	70822940	70823940	+	17.8	0.000	29.500000	4.11	5.15e-10	0.99
chr2-2779	chr2	89212986	89213986	+	17.8	0.000	29.500000	7.05	1.37e-15	1.00
chr2-2819	chr2	127128130	127129130	+	17.8	0.000	29.000000	8.70	6.61e-18	0.99
chr2-2756	chr2	128638139	128639139	+	17.8	0.000	30.000000	4.11	5.15e-10	0.99
chr2-2821	chr2	149167597	149168597	+	17.8	0.000	29.000000	7.57	2.35e-16	1.00
chr2-2888	chr2	157937733	157938733	+	17.8	0.000	28.000000	9.32	1.11e-18	1.02
chr2-2824	chr2	166067036	166068036	+	17.8	0.000	29.000000	14.11	1.85e-23	1.04
chr2-2921	chr2	171128341	171129341	+	17.8	0.000	27.500000	9.49	6.93e-19	1.04
chr2-2889	chr2	187585985	187586985	+	17.8	0.000	28.000000	10.65	3.35e-20	1.02
chr2-2858	chr2	190605744	190606744	+	17.8	0.000	28.500000	6.52	9.53e-15	1.02
chr2-2860	chr2	196750805	196751805	+	17.8	0.000	28.500000	8.42	1.54e-17	1.04
chr2-2831	chr2	200585677	200586677	+	17.8	0.000	29.000000	7.05	1.37e-15	1.02
chr2-2767	chr2	207791813	207792813	+	17.8	0.000	30.000000	6.29	2.36e-14	0.99
chr2-2727	chr2	216183238	216184238	+	17.8	0.000	30.500000	5.27	1.67e-12	1.02
chr2-2733	chr2	233418418	233419418	+	17.8	0.000	30.500000	5.74	2.22e-13	0.99
chr3-2303	chr3	12984004	12985004	+	17.8	0.000	28.000000	4.02	8.64e-10	1.06
chr3-2332	chr3	15107864	15108864	+	17.8	0.000	27.500000	6.37	1.75e-14	1.06
chr3-2333	chr3	17384589	17385589	+	17.8	0.000	27.500000	12.43	5.58e-22	1.04
chr3-2305	chr3	23739262	23740262	+	17.8	0.000	28.000000	4.24	2.52e-10	1.02
chr3-2245	chr3	38108584	38109584	+	17.8	0.000	29.000000	4.14	4.32e-10	1.02
chr3-2247	chr3	46380463	46381463	+	17.8	0.000	29.000000	5.67	2.89e-13	1.02
chr3-2369	chr3	57093662	57094662	+	17.8	0.000	27.000000	4.28	2.10e-10	1.06
chr3-2183	chr3	57729173	57730173	+	17.8	0.000	30.500000	7.25	6.88e-16	0.99
chr3-2255	chr3	113223737	113224737	+	17.8	0.000	29.000000	5.22	2.12e-12	1.00
chr3-2374	chr3	120033298	120034298	+	17.8	0.000	27.000000	7.35	4.84e-16	1.06
chr3-2288	chr3	129690100	129691100	+	17.8	0.000	28.500000	6.14	4.23e-14	1.04
chr3-2260	chr3	141105494	141106494	+	17.8	0.000	29.000000	5.49	6.25e-13	1.02
chr3-2292	chr3	149847946	149848946	+	17.8	0.000	28.500000	7.57	2.35e-16	1.02
chr3-2231	chr3	150494575	150495575	+	17.8	0.000	29.500000	5.80	1.70e-13	1.02
chr3-2265	chr3	151210681	151211681	+	17.8	0.000	29.000000	11.11	1.11e-20	1.02
chr3-2235	chr3	167866052	167867052	+	17.8	0.000	29.500000	4.35	1.44e-10	1.00
chr3-2171	chr3	168156368	168157368	+	17.8	0.000	31.000000	6.61	6.98e-15	1.00
chr3-2298	chr3	172179488	172180488	+	17.8	0.000	28.500000	4.21	3.02e-10	1.02
chr4-1340	chr4	742191	743191	+	17.8	0.000	30.000000	7.05	1.37e-15	1.00
chr4-1341	chr4	6752217	6753217	+	17.8	0.000	30.000000	7.35	4.84e-16	0.99
chr4-1387	chr4	15955818	15956818	+	17.8	0.000	28.500000	5.74	2.22e-13	1.02
chr4-1391	chr4	38306223	38307223	+	17.8	0.000	28.500000	7.91	7.61e-17	1.00
chr4-1392	chr4	39815030	39816030	+	17.8	0.000	28.500000	5.27	1.67e-12	1.00
chr4-1359	chr4	56757648	56758648	+	17.8	0.000	29.500000	6.87	2.67e-15	1.00
chr4-1400	chr4	78581263	78582263	+	17.8	0.000	28.500000	7.46	3.38e-16	1.02
chr4-1314	chr4	99518528	99519528	+	17.8	0.000	31.000000	8.42	1.54e-17	0.99
chr4-1380	chr4	147767643	147768643	+	17.8	0.000	29.000000	5.67	2.89e-13	1.06
chr4-1409	chr4	165307888	165308888	+	17.8	0.000	28.500000	6.87	2.67e-15	1.06
chr5-1782	chr5	32709612	32710612	+	17.8	0.000	28.500000	5.33	1.31e-12	1.04
chr5-1829	chr5	39301030	39302030	+	17.8	0.000	27.500000	8.70	6.61e-18	1.04
chr5-1784	chr5	39410782	39411782	+	17.8	0.000	28.500000	6.87	2.67e-15	1.00
chr5-1715	chr5	54706010	54707010	+	17.8	0.000	30.000000	4.50	6.68e-11	0.99
chr5-1757	chr5	57137757	57138757	+	17.8	0.000	29.000000	7.68	1.62e-16	1.02
chr5-1759	chr5	68261539	68262539	+	17.8	0.000	29.000000	4.31	1.74e-10	1.02
chr5-1733	chr5	68381625	68382625	+	17.8	0.000	29.500000	5.67	2.89e-13	1.00
chr5-1833	chr5	74518918	74519918	+	17.8	0.000	27.500000	7.15	9.74e-16	1.04
chr5-1761	chr5	76175451	76176451	+	17.8	0.000	29.000000	5.61	3.75e-13	1.08
chr5-1734	chr5	77844159	77845159	+	17.8	0.000	29.500000	5.67	2.89e-13	1.00
chr5-1813	chr5	111582771	111583771	+	17.8	0.000	28.000000	8.03	5.15e-17	1.04
chr5-1702	chr5	111703247	111704247	+	17.8	0.000	30.500000	7.05	1.37e-15	0.99
chr5-1723	chr5	120098635	120099635	+	17.8	0.000	30.000000	5.74	2.22e-13	1.02
chr5-1814	chr5	124848545	124849545	+	17.8	0.000	28.000000	8.85	4.28e-18	1.02
chr5-1740	chr5	132227308	132228308	+	17.8	0.000	29.500000	5.67	2.89e-13	1.02
chr5-1741	chr5	134567790	134568790	+	17.8	0.000	29.500000	4.35	1.44e-10	1.00
chr5-1817	chr5	135445319	135446319	+	17.8	0.000	28.000000	4.14	4.32e-10	1.04
chr5-1706	chr5	136047298	136048298	+	17.8	0.000	30.500000	4.62	3.67e-11	0.99
chr5-1867	chr5	141597071	141598071	+	17.8	0.000	27.000000	4.35	1.44e-10	1.06
chr5-1726	chr5	150656271	150657271	+	17.8	0.000	30.000000	4.02	8.64e-10	1.02
chr5-1849	chr5	163408113	163409113	+	17.8	0.000	27.500000	5.02	5.34e-12	1.08
chr5-1728	chr5	170475043	170476043	+	17.8	0.000	30.000000	4.75	1.97e-11	1.02
chr5-1672	chr5	172078652	172079652	+	17.8	0.000	31.500000	4.35	1.44e-10	0.99
chr5-1690	chr5	172460623	172461623	+	17.8	0.000	31.000000	4.83	1.29e-11	0.99
chr5-1824	chr5	172640772	172641772	+	17.8	0.000	28.000000	5.02	5.34e-12	1.04
chr5-1692	chr5	178193872	178194872	+	17.8	0.000	31.000000	4.92	8.34e-12	0.99
chr6-2189	chr6	2522328	2523328	+	17.8	0.000	28.000000	10.88	1.94e-20	1.02
chr6-2091	chr6	11224672	11225672	+	17.8	0.000	30.000000	4.35	1.44e-10	1.00
chr6-2131	chr6	20256265	20257265	+	17.8	0.000	29.000000	6.14	4.23e-14	1.06
chr6-2133	chr6	20528330	20529330	+	17.8	0.000	29.000000	7.68	1.62e-16	0.99
chr6-2196	chr6	32326725	32327725	+	17.8	0.000	28.000000	12.43	5.58e-22	1.06
chr6-2197	chr6	32413159	32414159	+	17.8	0.000	28.000000	6.29	2.36e-14	1.02
chr6-2306	chr6	32700170	32701170	+	17.8	0.000	26.000000	9.85	2.63e-19	1.10
chr6-2201	chr6	36340485	36341485	+	17.8	0.000	28.000000	5.27	1.67e-12	1.02
chr6-2015	chr6	41712800	41713800	+	17.8	0.000	31.500000	4.70	2.43e-11	0.99
chr6-2123	chr6	71346641	71347641	+	17.8	0.000	29.500000	5.80	1.70e-13	1.04
chr6-2101	chr6	87929482	87930482	+	17.8	0.000	30.000000	6.44	1.30e-14	1.00
chr6-2020	chr6	88982617	88983617	+	17.8	0.000	31.500000	6.69	5.09e-15	1.08
chr6-2144	chr6	110233525	110234525	+	17.8	0.000	29.000000	10.44	5.71e-20	1.02
chr6-2207	chr6	113464544	113465544	+	17.8	0.000	28.000000	7.46	3.38e-16	1.02
chr6-2147	chr6	113734877	113735877	+	17.8	0.000	29.000000	13.74	3.79e-23	0.99
chr6-2178	chr6	116561068	116562068	+	17.8	0.000	28.500000	5.67	2.89e-13	1.04
chr6-2209	chr6	132279284	132280284	+	17.8	0.000	28.000000	13.74	3.79e-23	1.02
chr6-2050	chr6	134021335	134022335	+	17.8	0.000	31.000000	9.67	4.29e-19	0.99
chr6-2126	chr6	135325300	135326300	+	17.8	0.000	29.500000	6.21	3.17e-14	0.99
chr6-2107	chr6	136719501	136720501	+	17.8	0.000	30.000000	8.42	1.54e-17	0.99
chr6-2182	chr6	137944370	137945370	+	17.8	0.000	28.500000	6.69	5.09e-15	1.00
chr6-2112	chr6	159168702	159169702	+	17.8	0.000	30.000000	5.87	1.30e-13	0.99
chr6-2127	chr6	163390461	163391461	+	17.8	0.000	29.500000	5.07	4.25e-12	0.99
chr7-1782	chr7	521981	522981	+	17.8	0.000	28.500000	6.69	5.09e-15	1.00
chr7-1808	chr7	5441728	5442728	+	17.8	0.000	28.000000	5.61	3.75e-13	1.04
chr7-1746	chr7	5538364	5539364	+	17.8	0.000	29.500000	6.14	4.23e-14	0.99
chr7-1684	chr7	8161060	8162060	+	17.8	0.000	31.000000	6.21	3.17e-14	0.99
chr7-1768	chr7	11478175	11479175	+	17.8	0.000	29.000000	11.60	3.51e-21	1.02
chr7-1920	chr7	17030256	17031256	+	17.8	0.000	25.500000	4.21	3.02e-10	1.12
chr7-1811	chr7	18355762	18356762	+	17.8	0.000	28.000000	7.05	1.37e-15	1.04
chr7-1747	chr7	18401474	18402474	+	17.8	0.000	29.500000	5.22	2.12e-12	0.99
chr7-1772	chr7	29336954	29337954	+	17.8	0.000	29.000000	4.88	1.04e-11	0.99
chr7-1726	chr7	29866062	29867062	+	17.8	0.000	30.000000	7.57	2.35e-16	0.99
chr7-1814	chr7	30563989	30564989	+	17.8	0.000	28.000000	9.16	1.75e-18	1.04
chr7-1790	chr7	39727360	39728360	+	17.8	0.000	28.500000	7.35	4.84e-16	1.00
chr7-1868	chr7	41693000	41694000	+	17.8	0.000	27.000000	5.49	6.25e-13	1.06
chr7-1750	chr7	50393741	50394741	+	17.8	0.000	29.500000	5.44	8.03e-13	0.99
chr7-1906	chr7	73291691	73292691	+	17.8	0.000	26.000000	23.73	1.17e-29	1.12
chr7-1735	chr7	77221787	77222787	+	17.8	0.000	30.000000	7.25	6.88e-16	1.00
chr7-1709	chr7	84242670	84243670	+	17.8	0.000	30.500000	8.56	1.01e-17	1.04
chr7-1756	chr7	127791375	127792375	+	17.8	0.000	29.500000	4.66	2.99e-11	0.99
chr7-1778	chr7	129462016	129463016	+	17.8	0.000	29.000000	4.83	1.29e-11	1.04
chr7-1828	chr7	138161259	138162259	+	17.8	0.000	28.000000	11.86	1.93e-21	1.02
chr7-1744	chr7	149741783	149742783	+	17.8	0.000	30.000000	8.29	2.32e-17	0.99
chr7-1634	chr7	151650927	151651927	+	17.8	0.000	32.500000	6.87	2.67e-15	0.99
chr7-1723	chr7	158729894	158730894	+	17.8	0.000	30.500000	4.97	6.68e-12	0.99
chr8-1295	chr8	636827	637827	+	17.8	0.000	33.000000	5.27	1.67e-12	0.99
chr8-1405	chr8	8548144	8549144	+	17.8	0.000	30.000000	5.33	1.31e-12	0.99
chr8-1446	chr8	38756631	38757631	+	17.8	0.000	29.000000	6.21	3.17e-14	0.99
chr8-1470	chr8	63032291	63033291	+	17.8	0.000	28.500000	7.68	1.62e-16	1.02
chr8-1510	chr8	80023404	80024404	+	17.8	0.000	27.500000	7.15	9.74e-16	1.12
chr8-1473	chr8	85856144	85857144	+	17.8	0.000	28.500000	7.57	2.35e-16	1.00
chr8-1474	chr8	86039187	86040187	+	17.8	0.000	28.500000	8.03	5.15e-17	1.00
chr8-1432	chr8	97637436	97638436	+	17.8	0.000	29.500000	4.46	8.13e-11	1.02
chr8-1456	chr8	100846979	100847979	+	17.8	0.000	29.000000	6.52	9.53e-15	1.04
chr8-1434	chr8	102375264	102376264	+	17.8	0.000	29.500000	5.87	1.30e-13	1.00
chr8-1475	chr8	120682114	120683114	+	17.8	0.000	28.500000	4.66	2.99e-11	1.04
chr8-1460	chr8	121638931	121639931	+	17.8	0.000	29.000000	4.35	1.44e-10	1.00
chr8-1476	chr8	122918628	122919628	+	17.8	0.000	28.500000	5.22	2.12e-12	1.02
chr8-1478	chr8	125620108	125621108	+	17.8	0.000	28.500000	4.18	3.62e-10	1.04
chr8-1493	chr8	127875304	127876304	+	17.8	0.000	28.000000	5.17	2.68e-12	1.02
chr8-1494	chr8	140049735	140050735	+	17.8	0.000	28.000000	5.44	8.03e-13	1.02
chr8-1439	chr8	143120622	143121622	+	17.8	0.000	29.500000	5.80	1.70e-13	1.00
chr9-1515	chr9	755546	756546	+	17.8	0.000	28.500000	5.74	2.22e-13	1.00
chr9-1500	chr9	6583598	6584598	+	17.8	0.000	29.000000	5.07	4.25e-12	1.02
chr9-1562	chr9	34777158	34778158	+	17.8	0.000	27.500000	8.16	3.47e-17	1.08
chr9-1466	chr9	35891218	35892218	+	17.8	0.000	30.000000	7.25	6.88e-16	0.99
chr9-1486	chr9	36731201	36732201	+	17.8	0.000	29.500000	6.61	6.98e-15	1.00
chr9-1491	chr9	75499953	75500953	+	17.8	0.000	29.500000	7.68	1.62e-16	1.00
chr9-1584	chr9	83334038	83335038	+	17.8	0.000	27.000000	4.92	8.34e-12	1.06
chr9-1587	chr9	96318970	96319970	+	17.8	0.000	27.000000	7.46	3.38e-16	1.14
chr9-1545	chr9	97710316	97711316	+	17.8	0.000	28.000000	5.49	6.25e-13	1.08
chr9-1458	chr9	110802310	110803310	+	17.8	0.000	30.500000	7.35	4.84e-16	1.02
chr9-1507	chr9	113227064	113228064	+	17.8	0.000	29.000000	6.52	9.53e-15	0.99
chr10-1681	chr10	3208794	3209794	+	17.8	0.000	29.000000	6.69	5.09e-15	0.99
chr10-1701	chr10	3902090	3903090	+	17.8	0.000	28.500000	6.44	1.30e-14	1.04
chr10-1750	chr10	42753151	42754151	+	17.8	0.000	27.500000	5.87	1.30e-13	1.04
chr10-1670	chr10	62830301	62831301	+	17.8	0.000	29.500000	6.14	4.23e-14	1.00
chr10-1826	chr10	68600001	68601001	+	17.8	0.000	26.000000	7.46	3.38e-16	1.12
chr10-1710	chr10	69278729	69279729	+	17.8	0.000	28.500000	9.32	1.11e-18	1.00
chr10-1642	chr10	73650063	73651063	+	17.8	0.000	30.500000	4.21	3.02e-10	0.99
chr10-1654	chr10	87054371	87055371	+	17.8	0.000	30.000000	7.91	7.61e-17	0.99
chr10-1676	chr10	100529137	100530137	+	17.8	0.000	29.500000	6.44	1.30e-14	0.99
chr10-1644	chr10	101213423	101214423	+	17.8	0.000	30.500000	4.58	4.49e-11	0.99
chr10-1698	chr10	109996016	109997016	+	17.8	0.000	29.000000	10.24	9.61e-20	1.00
chr10-1699	chr10	110162376	110163376	+	17.8	0.000	29.000000	5.93	9.86e-14	0.99
chr10-1659	chr10	112815268	112816268	+	17.8	0.000	30.000000	4.58	4.49e-11	1.00
chr10-1871	chr10	113503569	113504569	+	17.8	0.000	25.500000	5.80	1.70e-13	1.12
chr10-1660	chr10	117216575	117217575	+	17.8	0.000	30.000000	4.97	6.68e-12	0.99
chr10-1609	chr10	119198855	119199855	+	17.8	0.000	31.500000	4.92	8.34e-12	1.02
chr10-1735	chr10	128035148	128036148	+	17.8	0.000	28.000000	7.57	2.35e-16	1.02
chr11-1879	chr11	9130136	9131136	+	17.8	0.000	30.000000	6.69	5.09e-15	1.02
chr11-1882	chr11	17921812	17922812	+	17.8	0.000	30.000000	6.37	1.75e-14	0.99
chr11-2013	chr11	18088733	18089733	+	17.8	0.000	27.000000	9.16	1.75e-18	1.06
chr11-1926	chr11	21912061	21913061	+	17.8	0.000	29.000000	5.33	1.31e-12	0.99
chr11-1907	chr11	34148187	34149187	+	17.8	0.000	29.500000	5.93	9.86e-14	1.00
chr11-1937	chr11	75762759	75763759	+	17.8	0.000	29.000000	4.02	8.64e-10	1.00
chr11-2078	chr11	86021139	86022139	+	17.8	0.000	26.000000	10.44	5.71e-20	1.10
chr11-1941	chr11	88102236	88103236	+	17.8	0.000	29.000000	10.04	1.60e-19	0.99
chr12-1937	chr12	674127	675127	+	17.8	0.000	29.000000	8.16	3.47e-17	1.00
chr12-1939	chr12	2322921	2323921	+	17.8	0.000	29.000000	7.79	1.12e-16	0.99
chr12-1966	chr12	24678975	24679975	+	17.8	0.000	28.500000	9.00	2.75e-18	1.04
chr12-2017	chr12	26987386	26988386	+	17.8	0.000	27.500000	6.44	1.30e-14	1.04
chr12-1967	chr12	32515879	32516879	+	17.8	0.000	28.500000	6.44	1.30e-14	1.00
chr12-1821	chr12	41604722	41605722	+	17.8	0.000	32.000000	6.52	9.53e-15	0.99
chr12-1973	chr12	53617946	53618946	+	17.8	0.000	28.500000	6.37	1.75e-14	1.00
chr12-2073	chr12	62075610	62076610	+	17.8	0.000	26.500000	9.32	1.11e-18	1.12
chr12-1926	chr12	62516656	62517656	+	17.8	0.000	29.500000	7.79	1.12e-16	1.00
chr12-1907	chr12	62793654	62794654	+	17.8	0.000	30.000000	6.96	1.92e-15	0.99
chr12-1888	chr12	66453470	66454470	+	17.8	0.000	30.500000	9.67	4.29e-19	0.99
chr12-1977	chr12	72747120	72748120	+	17.8	0.000	28.500000	9.00	2.75e-18	1.00
chr12-2003	chr12	93433901	93434901	+	17.8	0.000	28.000000	4.14	4.32e-10	1.04
chr12-1929	chr12	95185562	95186562	+	17.8	0.000	29.500000	4.83	1.29e-11	1.02
chr13-711	chr13	26785387	26786387	+	17.8	0.000	30.500000	6.14	4.23e-14	1.02
chr13-735	chr13	29935652	29936652	+	17.8	0.000	29.500000	4.14	4.32e-10	0.99
chr13-721	chr13	110340989	110341989	+	17.8	0.000	30.500000	6.14	4.23e-14	0.99
chr14-1320	chr14	22569968	22570968	+	17.8	0.000	24.500000	12.43	5.58e-22	1.22
chr14-1192	chr14	24606997	24607997	+	17.8	0.000	28.500000	5.44	8.03e-13	1.00
chr14-1207	chr14	27825808	27826808	+	17.8	0.000	28.000000	21.75	1.31e-28	1.02
chr14-1110	chr14	34362552	34363552	+	17.8	0.000	32.500000	4.28	2.10e-10	0.99
chr14-1166	chr14	42322635	42323635	+	17.8	0.000	29.500000	10.44	5.71e-20	1.00
chr14-1167	chr14	50874655	50875655	+	17.8	0.000	29.500000	5.55	4.85e-13	1.02
chr14-1228	chr14	55089211	55090211	+	17.8	0.000	27.500000	5.17	2.68e-12	1.04
chr14-1195	chr14	56243763	56244763	+	17.8	0.000	28.500000	5.55	4.85e-13	1.00
chr14-1181	chr14	59336926	59337926	+	17.8	0.000	29.000000	10.24	9.61e-20	1.00
chr14-1169	chr14	61837326	61838326	+	17.8	0.000	29.500000	9.32	1.11e-18	1.00
chr14-1183	chr14	63759466	63760466	+	17.8	0.000	29.000000	7.15	9.74e-16	1.00
chr14-1184	chr14	71355698	71356698	+	17.8	0.000	29.000000	4.14	4.32e-10	1.06
chr14-1161	chr14	92450130	92451130	+	17.8	0.000	30.000000	6.61	6.98e-15	0.99
chr14-1217	chr14	93342895	93343895	+	17.8	0.000	28.000000	7.05	1.37e-15	1.02
chr14-1203	chr14	94341835	94342835	+	17.8	0.000	28.500000	5.33	1.31e-12	1.00
chr14-1218	chr14	96423854	96424854	+	17.8	0.000	28.000000	4.11	5.15e-10	1.08
chr15-1174	chr15	33125972	33126972	+	17.8	0.000	29.000000	8.16	3.47e-17	1.02
chr15-1202	chr15	40796293	40797293	+	17.8	0.000	28.000000	8.85	4.28e-18	1.02
chr15-1157	chr15	43249351	43250351	+	17.8	0.000	30.000000	4.58	4.49e-11	0.99
chr15-1177	chr15	52039863	52040863	+	17.8	0.000	29.000000	5.67	2.89e-13	0.99
chr15-1166	chr15	63905626	63906626	+	17.8	0.000	29.500000	5.22	2.12e-12	1.04
chr15-1150	chr15	67456682	67457682	+	17.8	0.000	30.500000	7.68	1.62e-16	1.00
chr15-1182	chr15	68775992	68776992	+	17.8	0.000	29.000000	5.49	6.25e-13	0.99
chr15-1152	chr15	76162980	76163980	+	17.8	0.000	30.500000	5.44	8.03e-13	0.99
chr15-1161	chr15	76976231	76977231	+	17.8	0.000	30.000000	6.52	9.53e-15	0.99
chr15-1153	chr15	77999890	78000890	+	17.8	0.000	30.500000	4.42	9.87e-11	1.06
chr15-1163	chr15	90512775	90513775	+	17.8	0.000	30.000000	8.42	1.54e-17	0.99
chr15-1164	chr15	96356659	96357659	+	17.8	0.000	30.000000	5.12	3.38e-12	1.00
chr15-1170	chr15	100833437	100834437	+	17.8	0.000	29.500000	6.78	3.69e-15	0.99
chr16-1449	chr16	1363123	1364123	+	17.8	0.000	28.000000	4.58	4.49e-11	1.06
chr16-1405	chr16	3589146	3590146	+	17.8	0.000	29.500000	6.37	1.75e-14	0.99
chr16-1479	chr16	12067475	12068475	+	17.8	0.000	27.000000	5.22	2.12e-12	1.06
chr16-1440	chr16	23435222	23436222	+	17.8	0.000	28.500000	7.15	9.74e-16	1.08
chr16-1442	chr16	46899044	46900044	+	17.8	0.000	28.500000	4.42	9.87e-11	1.02
chr16-1427	chr16	53061454	53062454	+	17.8	0.000	29.000000	4.28	2.10e-10	1.00
chr16-1346	chr16	58197547	58198547	+	17.8	0.000	31.500000	5.80	1.70e-13	0.99
chr16-1397	chr16	69555172	69556172	+	17.8	0.000	30.000000	8.16	3.47e-17	0.99
chr16-1494	chr16	70395182	70396182	+	17.8	0.000	27.000000	5.93	9.86e-14	1.08
chr16-1433	chr16	88118459	88119459	+	17.8	0.000	29.000000	5.17	2.68e-12	0.99
chr17-1971	chr17	330930	331930	+	17.8	0.000	29.000000	4.42	9.87e-11	0.99
chr17-1890	chr17	6574984	6575984	+	17.8	0.000	31.000000	5.49	6.25e-13	0.99
chr17-1928	chr17	7922512	7923512	+	17.8	0.000	30.000000	6.61	6.98e-15	0.99
chr17-2099	chr17	26619412	26620412	+	17.8	0.000	26.500000	52.20	2.57e-39	1.08
chr17-2030	chr17	31802258	31803258	+	17.8	0.000	28.000000	5.80	1.70e-13	1.02
chr17-2103	chr17	35546222	35547222	+	17.8	0.000	26.500000	7.91	7.61e-17	1.08
chr17-2001	chr17	38991187	38992187	+	17.8	0.000	28.500000	5.67	2.89e-13	1.00
chr17-1935	chr17	43832587	43833587	+	17.8	0.000	30.000000	4.42	9.87e-11	0.99
chr17-1984	chr17	61969791	61970791	+	17.8	0.000	29.000000	8.70	6.61e-18	1.02
chr17-1967	chr17	65130663	65131663	+	17.8	0.000	29.500000	6.07	5.64e-14	1.04
chr17-1989	chr17	75428457	75429457	+	17.8	0.000	29.000000	4.39	1.19e-10	1.00
chr17-2016	chr17	76550629	76551629	+	17.8	0.000	28.500000	4.50	6.68e-11	1.00
chr17-1990	chr17	76839517	76840517	+	17.8	0.000	29.000000	5.33	1.31e-12	1.02
chr17-2019	chr17	80008095	80009095	+	17.8	0.000	28.500000	4.35	1.44e-10	1.00
chr17-1906	chr17	80082278	80083278	+	17.8	0.000	31.000000	4.88	1.04e-11	0.99
chr17-1925	chr17	82668161	82669161	+	17.8	0.000	30.500000	4.83	1.29e-11	1.00
chr18-625	chr18	12910932	12911932	+	17.8	0.000	30.500000	7.91	7.61e-17	0.99
chr18-659	chr18	32042060	32043060	+	17.8	0.000	28.500000	9.32	1.11e-18	1.00
chr18-674	chr18	45551074	45552074	+	17.8	0.000	28.000000	6.61	6.98e-15	1.06
chr18-628	chr18	48007926	48008926	+	17.8	0.000	30.500000	4.18	3.62e-10	1.00
chr18-655	chr18	55268056	55269056	+	17.8	0.000	29.000000	9.00	2.75e-18	0.99
chr18-676	chr18	56982427	56983427	+	17.8	0.000	28.000000	13.05	1.51e-22	1.02
chr19-1813	chr19	3275574	3276574	+	17.8	0.000	29.500000	4.39	1.19e-10	1.00
chr19-1833	chr19	9926994	9927994	+	17.8	0.000	29.000000	6.07	5.64e-14	1.00
chr19-1725	chr19	16040953	16041953	+	17.8	0.000	32.000000	4.58	4.49e-11	1.02
chr19-1837	chr19	16676431	16677431	+	17.8	0.000	29.000000	4.58	4.49e-11	1.02
chr19-1841	chr19	18995355	18996355	+	17.8	0.000	29.000000	5.33	1.31e-12	1.02
chr19-1941	chr19	40598320	40599320	+	17.8	0.000	26.000000	4.18	3.62e-10	1.14
chr19-1904	chr19	41203901	41204901	+	17.8	0.000	27.000000	4.66	2.99e-11	1.08
chr19-1698	chr19	42528719	42529719	+	17.8	0.000	33.000000	4.54	5.48e-11	0.99
chr19-1889	chr19	44401069	44402069	+	17.8	0.000	27.500000	14.91	4.10e-24	1.04
