n_genes_by_counts	total_counts	pct_counts_mt	cellrank_n_genes_by_counts	cellrank_total_counts	cellrank_pct_counts_mt	cell_index
4109	4349.1685	3.3017615296096308	17191	3669	58700	58700
2410	3372.9446	3.3012639124693455	46561	41580	58701	58701
5781	4231.998	3.3012030729091175	5300	6028	58702	58702
3779	4047.5076	3.3007334963325183	21336	11499	58703	58703
2355	2158.2969	3.300490578621498	47881	70786	58704	58704
3880	3863.8098	3.3003300330033	19982	18580	58705	58705
1706	2843.4868	3.3001422475106685	64761	63536	58706	58706
3219	3592.5083	3.3000097059108993	30128	31205	58707	58707
1330	2413.6304	3.2997325653157787	71739	69984	58708	58708
8859	4464.5225	3.2997093520259875	459	2040	58709	58709
3166	3400.4648	3.2995951417004052	31068	40339	58710	58710
5388	4438.4844	3.2994397177837724	7093	2356	58711	58711
6154	4214.6	3.299373257130236	4096	6451	58712	58712
1625	2874.2012	3.299097416744476	67049	62475	58713	58713
3749	3892.8042	3.298783235691753	21754	17364	58714	58714
3158	3560.9443	3.2985741647158973	31224	32641	58715	58715
3210	3753.959	3.298282774793857	30289	23521	58716	58716
3724	3983.8682	3.2981639943507517	22063	13800	58717	58717
6666	4061.0984	3.298034135075762	2792	11029	58718	58718
1770	2791.1924	3.297997644287397	62987	65110	58719	58719
2515	3352.8096	3.2978357952593607	44205	42484	58720	58720
3288	3565.947	3.2970620239390644	28894	32430	58721	58721
5676	4145.3247	3.296939477303989	5729	8396	58722	58722
2951	3531.339	3.296886274074485	35185	34044	58723	58723
4253	4075.0667	3.2963574856423574	15600	10555	58724	58724
748	1226.0701	3.296190980029097	72933	72473	58725	58725
2139	3103.5632	3.296099615455045	53142	53647	58726	58726
9020	4333.607	3.29599588000515	385	3940	58727	58727
5049	4004.4426	3.2952985180625913	9008	13030	58728	58728
1605	2797.2158	3.2952691680261013	67625	64946	58729	58729
5868	4029.1448	3.2952236394349645	5001	12122	58730	58730
2149	3191.57	3.295099061522419	52931	49842	58731	58731
3648	3918.3977	3.29482242190843	23146	16349	58732	58732
3469	3600.9365	3.2946974536825775	25922	30809	58733	58733
5797	3949.9866	3.2946635730858467	5247	15076	58734	58734
2440	3475.2434	3.294614572333685	45865	36715	58735	58735
3982	3891.493	3.2945235015092713	18738	17417	58736	58736
4632	3948.3735	3.294414295894316	11985	15135	58737	58737
3100	3958.6628	3.29404165993864	32297	14717	58738	58738
4459	3771.0642	3.293881896173837	13521	22806	58739	58739
2283	2941.265	3.293841947663065	49574	60068	58740	58740
2159	3238.967	3.2935455349248453	52697	47724	58741	58741
2571	3545.727	3.2933561774224254	43030	33371	58742	58742
5047	4239.1494	3.2932312553165635	9029	5856	58743	58743
1418	2626.243	3.2926378098409175	71137	68300	58744	58744
2488	3032.6975	3.2917940277451208	44804	56584	58745	58745
2730	3431.581	3.2916972814107277	39577	38844	58746	58746
2329	3348.3218	3.291599353796446	48471	42715	58747	58747
3092	3351.173	3.291468168038112	32440	42562	58748	58748
3526	3853.225	3.291435875585854	25019	19038	58749	58749
3035	3801.6167	3.291356611333715	33511	21401	58750	58750
3158	3893.654	3.2911392405063293	31222	17315	58751	58751
3024	3357.0786	3.2906764168190126	33706	42285	58752	58752
5322	3940.6572	3.2905333885590684	7427	15449	58753	58753
7509	4290.466	3.2903121162268	1515	4787	58754	58754
1626	2743.256	3.290282902829028	67037	66326	58755	58755
5581	4188.597	3.290236290682122	6118	7159	58756	58756
2015	3075.8457	3.2901719380174064	56352	54798	58757	58757
2624	3430.889	3.2900834105653387	41845	38874	58758	58758
5049	3964.3528	3.289954043722888	9011	14503	58759	58759
2873	3440.164	3.2899154021753723	36721	38425	58760	58760
3231	3197.4119	3.289737087948752	29902	49582	58761	58761
2763	3629.5686	3.2895888013998253	38849	29392	58762	58762
2500	3329.3875	3.2895665678384867	44540	43561	58763	58763
5264	4033.5342	3.2895305610789314	7746	11982	58764	58764
1952	2969.2097	3.289473684210526	57992	59068	58765	58765
6033	4370.405	3.28928046989721	4443	3316	58766	58766
4296	3603.4062	3.2892714417460804	15146	30669	58767	58767
1861	2924.4543	3.2891507118311245	60424	60734	58768	58768
4587	3887.3635	3.2890437813112614	12357	17578	58769	58769
3520	3385.6096	3.2886603036447255	25093	41004	58770	58770
1734	2809.8022	3.288409703504043	63978	64558	58771	58771
3496	3426.0928	3.2883857015646862	25471	39110	58772	58772
1465	2396.0466	3.288252452930257	70614	70053	58773	58773
1920	2980.3262	3.2882462686567164	58828	58629	58774	58774
1795	2533.343	3.288171715634039	62306	69229	58775	58775
3120	3335.0723	3.287994002356217	31916	43328	58776	58776
9390	4380.439	3.2879768505224094	265	3147	58777	58777
1838	3034.725	3.2878909382518042	61078	56502	58778	58778
6710	4576.257	3.287625511083915	2698	1034	58779	58779
2880	3550.0945	3.2873203358474457	36597	33159	58780	58780
538	829.8697	3.2869749822403276	73171	72954	58781	58781
4452	3490.0435	3.286198845865821	13586	36007	58782	58782
1765	2973.0173	3.2861018993066025	63127	58905	58783	58783
2737	3455.4346	3.2858389066589124	39423	37650	58784	58784
1371	2551.432	3.2855644879412798	71512	69070	58785	58785
5174	4010.8271	3.2855345911949683	8231	12760	58786	58786
5495	4111.464	3.285333745126047	6530	9381	58787	58787
1810	2937.4463	3.2852753486173483	61864	60210	58788	58788
2094	2868.5908	3.2851928265354706	54306	62666	58789	58789
3185	3462.3496	3.2850241545893724	30735	37304	58790	58790
1547	2602.645	3.284562555986862	69093	68566	58791	58791
2256	3272.0593	3.2845271072417885	50260	46194	58792	58792
2689	3224.4302	3.284426901020332	40454	48347	58793	58793
5225	4138.8516	3.2843967626576323	7954	8589	58794	58794
6112	4115.69	3.283908225378492	4205	9238	58795	58795
4246	4067.6987	3.2839071793582972	15668	10814	58796	58796
4543	3611.102	3.2838427947598254	12746	30297	58797	58797
2078	2982.6584	3.2836422240128926	54718	58533	58798	58798
2455	3110.172	3.283485045513654	45544	53354	58799	58799
10267	4878.7734	3.283381405738327	98	65	58800	58800
2078	2785.4707	3.283369022127052	54712	65251	58801	58801
5031	4426.0723	3.2832764505119454	9129	2508	58802	58802
4765	3917.268	3.2831122104789743	10933	16396	58803	58803
3051	2687.141	3.283055502936162	33205	67441	58804	58804
3189	3369.296	3.2830148844083182	30653	41748	58805	58805
5356	4393.324	3.2828957921189117	7261	2963	58806	58806
2694	2053.3862	3.282879259398283	40352	71031	58807	58807
2778	3517.9653	3.2828661370109433	38601	34678	58808	58808
3347	3865.0442	3.282681823454356	27898	18528	58809	58809
1955	3087.766	3.2826454260197924	57901	54304	58810	58810
5409	4261.441	3.282610776150828	6960	5345	58811	58811
2597	3139.0547	3.282559924430275	42426	52109	58812	58812
1746	3001.3618	3.282208588957055	63657	57802	58813	58813
4602	3849.3552	3.2821516900247323	12208	19202	58814	58814
2420	3263.918	3.2821497120921306	46319	46576	58815	58815
8499	4521.8735	3.282124285742531	665	1471	58816	58816
1324	1475.5978	3.281985327128966	71767	72125	58817	58817
2594	3194.7178	3.2819005633112908	42509	49693	58818	58818
6718	4157.9785	3.2818716567360227	2681	8016	58819	58819
1727	2926.616	3.2817923635216157	64172	60641	58820	58820
1131	2067.806	3.2812997769990444	72319	70999	58821	58821
7637	4226.8677	3.281011064136008	1364	6148	58822	58822
1571	2805.0222	3.280977312390925	68496	64684	58823	58823
2173	3316.4753	3.2809611829944547	52334	44179	58824	58824
2110	3171.6084	3.2809611829944547	53875	50678	58825	58825
6086	4420.48	3.2809593540982305	4282	2589	58826	58826
883	1609.6543	3.2802996095513826	72732	71917	58827	58827
8899	4940.206	3.2799009322004746	432	36	58828	58828
5591	4355.9194	3.279733307186979	6080	3562	58829	58829
4328	3934.739	3.2796750413720472	14796	15695	58830	58830
3747	4013.8828	3.279564149129367	21771	12655	58831	58831
5605	3987.0728	3.279558480152834	6016	13683	58832	58832
5737	4126.5913	3.279459551906961	5477	8939	58833	58833
2684	3349.6934	3.279424977538185	40562	42637	58834	58834
5142	4238.2153	3.2792895551572427	8438	5871	58835	58835
2813	3279.9368	3.2792624576963476	37888	45850	58836	58836
6623	4414.414	3.2790237916695073	2892	2670	58837	58837
8352	4186.8086	3.279021448768219	758	7205	58838	58838
4170	3711.5256	3.278688524590164	16494	25478	58839	58839
2496	3112.9006	3.278688524590164	44628	53244	58840	58840
6484	4243.9243	3.2785277677900173	3242	5740	58841	58841
3614	3706.656	3.2782239017477566	23662	25685	58842	58842
3485	3697.9448	3.2780125760230905	25652	26102	58843	58843
1810	2789.5208	3.277972027972028	61884	65147	58844	58844
3504	3759.0723	3.2778301392816003	25333	23318	58845	58845
4478	3435.742	3.277719689048507	13358	38638	58846	58846
3874	3764.398	3.2776801405975395	20081	23080	58847	58847
2688	3483.4082	3.277655215884021	40457	36325	58848	58848
5459	3856.1348	3.277622671817034	6701	18906	58849	58849
3421	3553.8394	3.2775095037501285	26638	32970	58850	58850
3342	3754.7046	3.2772064640072327	28005	23487	58851	58851
6501	4168.8706	3.27711387970732	3201	7701	58852	58852
3653	3177.7097	3.276828143839989	23081	50431	58853	58853
2717	3326.9834	3.2765893341367884	39833	43679	58854	58854
2055	2025.6891	3.2765767040625864	55286	71107	58855	58855
4174	4034.4717	3.276117452295896	16452	11939	58856	58856
2039	3037.5845	3.2756716967243285	55723	56391	58857	58857
3519	3613.7483	3.2753258783828487	25116	30169	58858	58858
5108	3994.0303	3.2752179327521795	8646	13414	58859	58859
1607	2807.7173	3.274853801169591	67568	64610	58860	58860
2624	2587.4883	3.274770609573938	41831	68724	58861	58861
3657	3647.1077	3.274682306940371	23022	28512	58862	58862
3783	3956.0215	3.2746582751499655	21275	14840	58863	58863
5328	4015.0232	3.2740603404685653	7396	12616	58864	58864
3683	4049.6956	3.274005713030103	22651	11433	58865	58865
4652	3919.2996	3.273660490736104	11795	16310	58866	58866
2406	3314.9395	3.2733537519142417	46649	44247	58867	58867
3527	3903.431	3.2729211087420045	24996	16935	58868	58868
4182	3673.8699	3.272895788680994	16362	27256	58869	58869
842	580.2038	3.2728362409286933	72798	73153	58870	58870
3042	2899.6392	3.272811029182237	33366	61642	58871	58871
4734	4395.35	3.272672807608777	11165	2929	58872	58872
3645	3825.085	3.272656855151046	23205	20359	58873	58873
2679	3639.1396	3.2725920416511713	40653	28924	58874	58874
1820	3031.948	3.272532188841202	61579	56612	58875	58875
3296	3732.924	3.2724420038103776	28755	24482	58876	58876
6078	4292.7275	3.272256020735088	4304	4731	58877	58877
1473	2636.4822	3.271861986912552	70496	68167	58878	58878
3594	3680.4126	3.271817328745699	23939	26930	58879	58879
3310	3670.7466	3.2714412024756854	28516	27408	58880	58880
3817	3984.1216	3.2710723428463067	20808	13792	58881	58881
1817	3078.3594	3.2710280373831773	61667	54694	58882	58882
3229	3228.7654	3.2709378618294096	29948	48155	58883	58883
4230	3903.6453	3.2708142726440985	15835	16925	58884	58884
2781	3601.0686	3.270770080044162	38541	30802	58885	58885
4218	3412.5046	3.2705359232389424	15971	39768	58886	58886
3232	3504.9768	3.2700761230835207	29887	35268	58887	58887
6034	3706.439	3.2699986231584743	4440	25699	58888	58888
4012	3980.4634	3.2699423457533774	18363	13924	58889	58889
2184	3196.3628	3.269867549668874	52099	49625	58890	58890
6624	4210.2695	3.2694610778443116	2888	6558	58891	58891
3772	3997.1587	3.2691358024691355	21430	13292	58892	58892
3853	3938.3606	3.2690838074212447	20365	15549	58893	58893
3100	3409.496	3.2690498588899346	32298	39924	58894	58894
5334	4312.4497	3.2689610529722732	7371	4333	58895	58895
3836	3713.5403	3.2688062489386995	20561	25372	58896	58896
2648	3525.8582	3.2683658170914542	41316	34292	58897	58897
4446	4006.3406	3.2682035423109363	13634	12939	58898	58898
1899	2834.1855	3.268079598770426	59385	63830	58899	58899
3613	3362.654	3.268055382312586	23689	42031	58900	58900
2802	3435.714	3.2679738562091507	38065	38640	58901	58901
3343	3857.636	3.267361517742124	27984	18837	58902	58902
2854	3355.0576	3.267350345814453	37091	42375	58903	58903
2270	3240.7444	3.2670997325181506	49860	47655	58904	58904
9374	4468.984	3.266972319611641	275	1990	58905	58905
2747	3244.163	3.26689468097653	39184	47489	58906	58906
3757	3742.538	3.2668748498678837	21643	24056	58907	58907
2745	3594.7314	3.266871165644172	39249	31116	58908	58908
4411	3982.9675	3.2665270714926713	13983	13834	58909	58909
2460	3348.2097	3.2656376929325748	45401	42719	58910	58910
3721	3658.1484	3.2654525881403065	22104	28008	58911	58911
6667	4471.0166	3.2650840078906196	2790	1966	58912	58912
1695	2915.2034	3.265044814340589	65046	61078	58913	58913
3384	3564.651	3.2647138841026573	27278	32490	58914	58914
2519	3452.6504	3.264659270998415	44132	37793	58915	58915
1745	3024.6458	3.264490339773484	63700	56899	58916	58916
2413	3326.35	3.2642487046632125	46488	43710	58917	58917
3479	3628.591	3.2639076728879273	25767	29443	58918	58918
3563	3447.7058	3.263832106841101	24426	38059	58919	58919
3377	3395.8738	3.263290403795875	27401	40529	58920	58920
2365	3152.6794	3.26318999695029	47609	51539	58921	58921
2122	3232.4778	3.2627221816411005	53557	47984	58922	58922
3371	3915.337	3.262622503411487	27510	16462	58923	58923
4959	4368.486	3.2625547691270644	9570	3346	58924	58924
1663	2803.999	3.262124711316397	65993	64709	58925	58925
8240	4596.06	3.2619775739041796	832	874	58926	58926
3300	3466.554	3.2619472536188776	28702	37116	58927	58927
3286	3548.7861	3.261831048208757	28926	33234	58928	58928
4217	4132.1743	3.26147042564953	15979	8767	58929	58929
3836	3930.3462	3.261460409494474	20566	15863	58930	58930
3459	3452.8623	3.261199005879857	26078	37783	58931	58931
6402	3842.0024	3.261067116707776	3437	19564	58932	58932
3112	3643.875	3.261012491781722	32036	28681	58933	58933
7553	4483.108	3.260947638087485	1455	1824	58934	58934
1609	2692.459	3.260869565217391	67523	67365	58935	58935
3022	3737.148	3.260714794247473	33749	24308	58936	58936
3255	3641.0002	3.2602709549509856	29464	28830	58937	58937
2729	3509.1868	3.2602163461538463	39584	35082	58938	58938
2950	3305.603	3.2600200960142907	35221	44674	58939	58939
5001	4059.037	3.2599118942731278	9304	11093	58940	58940
2366	2511.5264	3.259632241275564	47585	69422	58941	58941
1812	2897.7322	3.2594856124267886	61821	61696	58942	58942
3106	3535.098	3.2594044847445165	32175	33845	58943	58943
2305	3056.856	3.259237008110544	49030	55595	58944	58944
2684	3440.96	3.258625774107933	40542	38383	58945	58945
3435	3547.48	3.2583170254403133	26415	33300	58946	58946
2192	1902.275	3.258186735665157	51910	71352	58947	58947
3017	3577.0793	3.2580709051297285	33864	31913	58948	58948
4368	4178.4707	3.257881972514147	14407	7438	58949	58949
5599	4268.086	3.2576949000224666	6040	5218	58950	58950
3547	3972.063	3.257627896306493	24682	14222	58951	58951
3324	3594.5718	3.257502937092812	28272	31125	58952	58952
2819	3646.0205	3.257437261093568	37755	28576	58953	58953
3169	3831.36	3.2572454475506536	31022	20056	58954	58954
5249	3805.8171	3.25706689056815	7823	21225	58955	58955
5261	4065.8154	3.2568500779683673	7758	10880	58956	58956
3008	3720.4763	3.256627640963531	34027	25035	58957	58957
1700	2778.4282	3.2564450474898234	64917	65440	58958	58958
2740	3026.2886	3.256364712847839	39346	56836	58959	58959
1725	2972.3423	3.255954175459753	64236	58930	58960	58960
2928	3693.097	3.255882788219624	35652	26354	58961	58961
3279	3622.8088	3.255545952175166	29046	29726	58962	58962
2499	1980.9519	3.2554317457186994	44552	71184	58963	58963
2009	3014.8257	3.2553606237816766	56504	57278	58964	58964
1870	1908.3374	3.2552881331433157	60166	71344	58965	58965
4638	3735.6465	3.2551950046064078	11932	24379	58966	58966
5759	4376.222	3.2549349013019735	5389	3217	58967	58967
6460	4124.72	3.2549118812716085	3292	8991	58968	58968
5484	4127.1626	3.254779169413316	6584	8921	58969	58969
1109	1816.3971	3.254750689086905	72361	71548	58970	58970
2235	3256.9275	3.2547465053202584	50787	46921	58971	58971
4143	3513.9944	3.2546680497925315	16780	34864	58972	58972
2611	3464.8523	3.254473399783836	42145	37193	58973	58973
1879	2880.209	3.2544378698224854	59930	62303	58974	58974
2011	3082.42	3.2541776605101145	56479	54540	58975	58975
4475	3999.2935	3.2540067994171933	13394	13204	58976	58976
3025	3592.1108	3.253822629969419	33692	31236	58977	58977
3085	3501.8445	3.2537960954446854	32598	35426	58978	58978
1498	2672.0088	3.2536520584329347	70082	67676	58979	58979
3190	3374.6309	3.2536475101034315	30632	41499	58980	58980
3974	3790.6216	3.2535805944200678	18835	21915	58981	58981
1506	1940.2454	3.253535440072555	69946	71272	58982	58982
4298	3989.678	3.25352526439483	15128	13584	58983	58983
2066	3128.3494	3.253502033438771	55016	52605	58984	58984
1577	2222.9812	3.253317543465908	68355	70644	58985	58985
4888	4307.593	3.253309400942338	10066	4428	58986	58986
5050	4372.346	3.2532968400099525	9004	3284	58987	58987
1870	2921.7832	3.2532532532532534	60153	60842	58988	58988
5417	4072.005	3.253182461103253	6920	10658	58989	58989
2299	3117.8374	3.253182461103253	49176	53049	58990	58990
3538	3859.971	3.253138075313808	24826	18740	58991	58991
2348	3377.561	3.253062948880439	48019	41389	58992	58992
2926	3364.1404	3.2527759634225992	35698	41976	58993	58993
3695	4028.5002	3.2527603700387946	22494	12144	58994	58994
4660	3687.4485	3.252714273104422	11719	26604	58995	58995
1978	2749.1177	3.252604900028161	57298	66186	58996	58996
4465	3706.416	3.2525098338519345	13479	25700	58997	58997
1934	3090.112	3.25246600906425	58470	54204	58998	58998
4859	4223.857	3.2523672293124744	10273	6228	58999	58999
2194	3062.6357	3.252168112074717	51847	55344	59000	59000
5138	3940.4355	3.252065121501323	8461	15461	59001	59001
1611	2523.6118	3.2516493873704055	67459	69317	59002	59002
1768	2906.9531	3.2515687393040507	63048	61364	59003	59003
4133	4130.641	3.251457854744655	16904	8807	59004	59004
2410	3173.7598	3.2513798294029104	46563	50590	59005	59005
2095	3116.3428	3.251336898395722	54277	53091	59006	59006
2931	3720.525	3.2513307437778733	35583	25032	59007	59007
4028	3718.4507	3.251237946312223	18178	25132	59008	59008
1509	2794.14	3.2511210762331837	69894	65025	59009	59009
2456	3514.2273	3.2510771641206424	45502	34852	59010	59010
1290	2403.2515	3.250931256349475	71920	70030	59011	59011
3609	3904.2183	3.250920568122041	23739	16906	59012	59012
3589	3956.8293	3.2509157509157514	24010	14806	59013	59013
5951	3754.7534	3.2506308872398373	4737	23482	59014	59014
4065	3847.8794	3.2502980485662296	17717	19278	59015	59015
