n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
606	1508.1718	54806	52042	52042
606	1508.1715	54794	52043	52043
3303	1508.1704	3162	52044	52044
602	1508.1228	54875	52045	52045
844	1508.0961	51013	52046	52046
624	1508.0219	54481	52047	52047
2463	1507.917	9652	52048	52048
2793	1507.8516	6167	52049	52049
1854	1507.8462	23393	52050	52050
3389	1507.8375	2870	52051	52051
2628	1507.8373	7645	52052	52052
628	1507.7972	54429	52053	52053
615	1507.7765	54631	52054	52054
753	1507.6323	52314	52055	52055
709	1507.5481	53049	52056	52056
714	1507.5127	52964	52057	52057
2833	1507.4606	5842	52058	52058
832	1507.4141	51193	52059	52059
2247	1507.1984	13291	52060	52060
2507	1506.989	9066	52061	52061
866	1506.9722	50687	52062	52062
628	1506.8082	54420	52063	52063
691	1506.707	53356	52064	52064
1063	1506.6637	47209	52065	52065
2447	1506.6029	9881	52066	52066
2159	1506.5911	15119	52067	52067
3084	1506.5872	4178	52068	52068
3424	1506.4319	2763	52069	52069
600	1506.3948	54898	52070	52070
2813	1506.3915	6007	52071	52071
648	1506.2634	54067	52072	52072
2724	1506.2289	6768	52073	52073
859	1506.0508	50790	52074	52074
633	1505.9741	54328	52075	52075
2028	1505.9612	18285	52076	52076
2985	1505.9371	4719	52077	52077
605	1505.8994	54812	52078	52078
1834	1505.8209	24080	52079	52079
660	1505.7247	53874	52080	52080
685	1505.5826	53453	52081	52081
630	1505.5747	54381	52082	52082
602	1505.553	54869	52083	52083
608	1505.5205	54756	52084	52084
1984	1505.5054	19458	52085	52085
683	1505.4647	53478	52086	52086
735	1505.1376	52627	52087	52087
830	1505.1217	51232	52088	52088
639	1505.1177	54212	52089	52089
615	1505.0048	54629	52090	52090
682	1504.9462	53502	52091	52091
884	1504.7701	50385	52092	52092
2207	1504.598	14116	52093	52093
679	1504.5499	53536	52094	52094
783	1504.501	51902	52095	52095
672	1504.4807	53674	52096	52096
698	1504.3701	53247	52097	52097
682	1504.3308	53499	52098	52098
2837	1504.3036	5803	52099	52099
613	1504.1844	54680	52100	52100
3296	1504.1445	3190	52101	52101
624	1503.836	54474	52102	52102
736	1503.8141	52598	52103	52103
614	1503.7476	54654	52104	52104
745	1503.7307	52444	52105	52105
618	1503.6986	54594	52106	52106
1909	1503.6832	21648	52107	52107
670	1503.6344	53705	52108	52108
605	1503.5123	54827	52109	52109
979	1503.3895	48857	52110	52110
2515	1503.373	8961	52111	52111
609	1503.3586	54733	52112	52112
654	1503.3398	53987	52113	52113
638	1503.1893	54232	52114	52114
662	1503.1622	53844	52115	52115
647	1503.1177	54092	52116	52116
610	1502.937	54720	52117	52117
715	1502.8413	52938	52118	52118
3039	1502.8389	4420	52119	52119
1040	1502.8147	47705	52120	52120
654	1502.7869	53981	52121	52121
633	1502.7848	54336	52122	52122
2741	1502.7604	6619	52123	52123
673	1502.6187	53641	52124	52124
847	1502.5481	50964	52125	52125
800	1502.4875	51645	52126	52126
697	1502.4591	53264	52127	52127
607	1502.3995	54773	52128	52128
4161	1502.3223	1420	52129	52129
2243	1502.3	13367	52130	52130
708	1502.1089	53077	52131	52131
2639	1502.0327	7517	52132	52132
2965	1501.9167	4849	52133	52133
2266	1501.9056	12920	52134	52134
761	1501.8077	52216	52135	52135
767	1501.8047	52126	52136	52136
2235	1501.7548	13518	52137	52137
661	1501.7195	53856	52138	52138
601	1501.6699	54880	52139	52139
614	1501.6471	54646	52140	52140
625	1501.6079	54463	52141	52141
667	1501.5085	53740	52142	52142
642	1501.4753	54170	52143	52143
2730	1501.4026	6707	52144	52144
3320	1501.3816	3111	52145	52145
642	1501.3625	54166	52146	52146
609	1501.2982	54743	52147	52147
845	1501.2214	50987	52148	52148
689	1501.2042	53374	52149	52149
4096	1500.9945	1482	52150	52150
2368	1500.9889	11107	52151	52151
614	1500.957	54638	52152	52152
654	1500.9567	53989	52153	52153
623	1500.9482	54494	52154	52154
2554	1500.8967	8480	52155	52155
641	1500.7118	54195	52156	52156
634	1500.6798	54316	52157	52157
2251	1500.5851	13205	52158	52158
664	1500.5126	53800	52159	52159
652	1500.4856	54013	52160	52160
633	1500.2821	54345	52161	52161
609	1500.2397	54740	52162	52162
658	1500.0986	53918	52163	52163
1994	1499.87	19203	52164	52164
3147	1499.8506	3870	52165	52165
2565	1499.745	8338	52166	52166
644	1499.7218	54123	52167	52167
599	1499.7002	54916	52168	52168
821	1499.6923	51349	52169	52169
618	1499.6118	54582	52170	52170
3242	1499.5864	3430	52171	52171
3726	1499.5027	2005	52172	52172
2221	1499.4578	13829	52173	52173
2690	1499.4525	7047	52174	52174
601	1499.1061	54886	52175	52175
1429	1498.9923	37507	52176	52176
3071	1498.9528	4251	52177	52177
681	1498.8546	53524	52178	52178
605	1498.5482	54813	52179	52179
632	1498.4366	54350	52180	52180
1498	1498.419	35349	52181	52181
770	1498.3442	52083	52182	52182
633	1498.3331	54343	52183	52183
612	1498.2019	54696	52184	52184
986	1498.0472	48744	52185	52185
2547	1498.0046	8551	52186	52186
703	1497.8345	53170	52187	52187
662	1497.6194	53841	52188	52188
2977	1497.5336	4770	52189	52189
648	1497.4908	54071	52190	52190
3823	1497.3136	1837	52191	52191
927	1497.2994	49728	52192	52192
2061	1497.2606	17423	52193	52193
607	1497.2488	54786	52194	52194
700	1497.1913	53203	52195	52195
2939	1497.1842	5039	52196	52196
818	1497.0594	51395	52197	52197
647	1497.0004	54084	52198	52198
928	1496.9489	49711	52199	52199
3203	1496.8931	3618	52200	52200
686	1496.875	53424	52201	52201
615	1496.8579	54633	52202	52202
629	1496.7998	54395	52203	52203
2541	1496.6475	8629	52204	52204
2049	1496.6061	17729	52205	52205
3211	1496.5911	3582	52206	52206
4169	1496.474	1411	52207	52207
1109	1496.3857	46225	52208	52208
739	1496.3812	52549	52209	52209
680	1496.3367	53532	52210	52210
2554	1496.0806	8478	52211	52211
650	1496.0089	54032	52212	52212
618	1495.5844	54583	52213	52213
685	1495.4724	53449	52214	52214
2260	1495.4678	13033	52215	52215
645	1495.4584	54119	52216	52216
919	1495.4175	49850	52217	52217
659	1495.2732	53895	52218	52218
661	1495.1233	53847	52219	52219
1823	1495.1206	24449	52220	52220
598	1495.1084	54922	52221	52221
1589	1495.0237	32328	52222	52222
605	1495.0063	54825	52223	52223
641	1494.9158	54176	52224	52224
704	1494.7004	53151	52225	52225
1768	1494.6864	26257	52226	52226
637	1494.6217	54261	52227	52227
633	1494.6001	54334	52228	52228
1265	1494.5815	42328	52229	52229
641	1494.521	54180	52230	52230
690	1494.4884	53367	52231	52231
2660	1494.4855	7322	52232	52232
605	1494.4222	54814	52233	52233
616	1494.3853	54611	52234	52234
3076	1494.229	4218	52235	52235
704	1494.2288	53145	52236	52236
716	1494.223	52929	52237	52237
949	1494.2191	49366	52238	52238
3249	1494.0254	3392	52239	52239
2980	1493.9724	4753	52240	52240
2325	1493.8517	11854	52241	52241
2893	1493.8213	5400	52242	52242
667	1493.8074	53754	52243	52243
603	1493.799	54858	52244	52244
1697	1493.6982	28619	52245	52245
794	1493.6605	51734	52246	52246
667	1493.5781	53751	52247	52247
775	1493.5695	52002	52248	52248
756	1493.5675	52280	52249	52249
1409	1493.3075	38182	52250	52250
1025	1493.225	48027	52251	52251
3307	1493.1519	3155	52252	52252
3232	1493.0499	3478	52253	52253
3186	1492.972	3691	52254	52254
675	1492.7083	53623	52255	52255
689	1492.69	53382	52256	52256
612	1492.5718	54685	52257	52257
648	1492.5508	54072	52258	52258
2720	1492.5388	6802	52259	52259
796	1492.5239	51707	52260	52260
636	1492.5071	54271	52261	52261
3076	1492.4067	4217	52262	52262
2589	1492.3339	8063	52263	52263
2551	1492.3291	8518	52264	52264
4647	1492.0441	1038	52265	52265
1183	1491.9752	44457	52266	52266
637	1491.8173	54251	52267	52267
2185	1491.7965	14557	52268	52268
3299	1491.7927	3174	52269	52269
647	1491.5931	54085	52270	52270
3294	1491.5028	3206	52271	52271
660	1491.48	53879	52272	52272
2772	1491.4598	6326	52273	52273
1191	1491.4155	44241	52274	52274
605	1491.4012	54821	52275	52275
3339	1491.2975	3041	52276	52276
639	1491.1705	54211	52277	52277
803	1490.9093	51611	52278	52278
647	1490.8789	54076	52279	52279
637	1490.6833	54250	52280	52280
3212	1490.5148	3576	52281	52281
661	1490.3965	53864	52282	52282
693	1490.3533	53318	52283	52283
2368	1489.751	11098	52284	52284
611	1489.6387	54713	52285	52285
682	1489.554	53500	52286	52286
612	1489.5232	54690	52287	52287
703	1489.5054	53158	52288	52288
633	1489.3685	54330	52289	52289
633	1489.3184	54338	52290	52290
2186	1489.2349	14530	52291	52291
1345	1489.1935	40156	52292	52292
665	1489.1686	53783	52293	52293
2893	1489.0641	5397	52294	52294
610	1489.0511	54726	52295	52295
2272	1488.9706	12798	52296	52296
1358	1488.8755	39758	52297	52297
3130	1488.8137	3958	52298	52298
613	1488.7905	54673	52299	52299
633	1488.726	54333	52300	52300
627	1488.7125	54439	52301	52301
3950	1488.7096	1648	52302	52302
3093	1488.6348	4129	52303	52303
3201	1488.6263	3633	52304	52304
3057	1488.5708	4324	52305	52305
1379	1488.5305	39131	52306	52306
3009	1488.492	4586	52307	52307
602	1488.0574	54866	52308	52308
2642	1488.0403	7493	52309	52309
3044	1487.9512	4391	52310	52310
607	1487.8563	54781	52311	52311
741	1487.681	52522	52312	52312
633	1487.393	54335	52313	52313
689	1487.3002	53384	52314	52314
3051	1487.2805	4348	52315	52315
2695	1487.2592	7011	52316	52316
949	1487.1332	49362	52317	52317
3053	1487.093	4339	52318	52318
644	1487.0892	54138	52319	52319
838	1486.9393	51107	52320	52320
3239	1486.7601	3447	52321	52321
704	1486.6659	53144	52322	52322
645	1486.5475	54107	52323	52323
3487	1486.5444	2588	52324	52324
653	1486.5186	53998	52325	52325
601	1486.4745	54893	52326	52326
3933	1486.4733	1676	52327	52327
628	1486.4178	54427	52328	52328
3340	1486.3125	3040	52329	52329
659	1486.2236	53904	52330	52330
612	1486.1846	54686	52331	52331
1124	1486.1606	45896	52332	52332
649	1486.0343	54065	52333	52333
644	1486.01	54131	52334	52334
648	1485.9468	54073	52335	52335
652	1485.8948	54016	52336	52336
2281	1485.8947	12636	52337	52337
650	1485.8322	54046	52338	52338
797	1485.7516	51691	52339	52339
2850	1485.3695	5713	52340	52340
645	1485.361	54111	52341	52341
2921	1485.2598	5172	52342	52342
812	1485.2012	51475	52343	52343
2790	1485.2006	6188	52344	52344
2551	1485.1415	8512	52345	52345
620	1484.9945	54550	52346	52346
2266	1484.9772	12923	52347	52347
730	1484.7234	52708	52348	52348
668	1484.6923	53734	52349	52349
603	1484.6249	54850	52350	52350
2672	1484.5883	7215	52351	52351
2954	1484.5596	4931	52352	52352
611	1484.4834	54708	52353	52353
614	1484.2258	54652	52354	52354
770	1484.2074	52078	52355	52355
637	1484.2051	54259	52356	52356
644	1484.1034	54134	52357	52357
3352	1484.0977	2992	52358	52358
637	1484.0631	54252	52359	52359
3148	1484.0575	3863	52360	52360
653	1484.0516	54003	52361	52361
2568	1484.03	8312	52362	52362
1170	1484.0284	44796	52363	52363
888	1484.0247	50331	52364	52364
682	1483.9708	53507	52365	52365
676	1483.9214	53601	52366	52366
743	1483.9177	52495	52367	52367
789	1483.8346	51814	52368	52368
673	1483.7678	53656	52369	52369
2847	1483.7646	5739	52370	52370
642	1483.6711	54161	52371	52371
1026	1483.4448	48001	52372	52372
2829	1483.4098	5880	52373	52373
1819	1483.3578	24582	52374	52374
700	1483.3567	53214	52375	52375
653	1483.263	54002	52376	52376
694	1483.2291	53310	52377	52377
635	1483.1605	54286	52378	52378
3083	1483.0212	4179	52379	52379
3586	1482.9448	2326	52380	52380
3835	1482.8319	1813	52381	52381
1275	1482.7158	42050	52382	52382
662	1482.5302	53837	52383	52383
2459	1482.5159	9710	52384	52384
1940	1482.4254	20726	52385	52385
821	1482.405	51347	52386	52386
2839	1482.3011	5790	52387	52387
3182	1482.2614	3704	52388	52388
2209	1482.0333	14087	52389	52389
2881	1482.0144	5484	52390	52390
678	1481.8477	53568	52391	52391
691	1481.8035	53354	52392	52392
2294	1481.6613	12368	52393	52393
605	1481.5048	54815	52394	52394
2683	1481.4386	7111	52395	52395
3284	1481.404	3251	52396	52396
2969	1481.3049	4825	52397	52397
631	1481.2826	54358	52398	52398
1265	1481.2717	42331	52399	52399
659	1481.2428	53901	52400	52400
614	1481.0488	54656	52401	52401
613	1481.0334	54676	52402	52402
638	1480.8925	54242	52403	52403
673	1480.7842	53653	52404	52404
679	1480.7347	53552	52405	52405
784	1480.5259	51887	52406	52406
2917	1480.5153	5204	52407	52407
2753	1480.3646	6501	52408	52408
628	1480.2264	54425	52409	52409
600	1480.2019	54907	52410	52410
2367	1480.0685	11121	52411	52411
3318	1480.0388	3116	52412	52412
3076	1479.935	4220	52413	52413
622	1479.9034	54511	52414	52414
2227	1479.5375	13703	52415	52415
3012	1479.489	4568	52416	52416
912	1479.3472	49950	52417	52417
647	1479.1396	54078	52418	52418
616	1479.0984	54617	52419	52419
3307	1479.0712	3154	52420	52420
607	1479.0447	54777	52421	52421
602	1479.0055	54861	52422	52422
1058	1478.9441	47324	52423	52423
621	1478.9255	54525	52424	52424
2741	1478.8715	6613	52425	52425
613	1478.813	54681	52426	52426
2538	1478.7532	8651	52427	52427
679	1478.6599	53543	52428	52428
3162	1478.5989	3798	52429	52429
2623	1478.5591	7703	52430	52430
3606	1478.023	2267	52431	52431
657	1477.9761	53929	52432	52432
611	1477.9666	54704	52433	52433
967	1477.9138	49042	52434	52434
2332	1477.8617	11743	52435	52435
2242	1477.6791	13389	52436	52436
613	1477.6022	54664	52437	52437
673	1477.546	53659	52438	52438
845	1477.3596	51006	52439	52439
712	1477.3513	53009	52440	52440
628	1477.3082	54416	52441	52441
661	1477.1562	53859	52442	52442
2954	1477.0045	4929	52443	52443
3010	1476.993	4580	52444	52444
640	1476.6848	54200	52445	52445
667	1476.5428	53744	52446	52446
3134	1476.4785	3929	52447	52447
670	1476.3713	53701	52448	52448
630	1476.2786	54374	52449	52449
780	1476.1931	51949	52450	52450
2671	1476.1412	7221	52451	52451
2989	1476.0874	4692	52452	52452
796	1476.0804	51710	52453	52453
3788	1475.9675	1896	52454	52454
610	1475.8118	54723	52455	52455
1022	1475.7776	48081	52456	52456
788	1475.4082	51827	52457	52457
633	1475.3435	54346	52458	52458
623	1475.1924	54490	52459	52459
2931	1475.0121	5110	52460	52460
2461	1474.8988	9684	52461	52461
2148	1474.8707	15384	52462	52462
614	1474.7119	54639	52463	52463
2173	1474.7104	14818	52464	52464
2524	1474.686	8822	52465	52465
721	1474.4596	52855	52466	52466
634	1474.4224	54303	52467	52467
661	1474.3676	53852	52468	52468
2505	1474.3553	9097	52469	52469
663	1474.1694	53811	52470	52470
616	1474.0009	54623	52471	52471
3018	1473.81	4529	52472	52472
660	1473.7483	53880	52473	52473
607	1473.6655	54776	52474	52474
645	1473.5597	54115	52475	52475
3733	1473.4204	1994	52476	52476
624	1473.2683	54475	52477	52477
1098	1473.2577	46433	52478	52478
2867	1473.225	5581	52479	52479
2728	1473.1829	6731	52480	52480
1045	1473.0763	47605	52481	52481
2114	1473.0116	16171	52482	52482
3575	1472.8607	2349	52483	52483
2406	1472.8041	10494	52484	52484
637	1472.7877	54258	52485	52485
662	1472.6731	53827	52486	52486
686	1472.641	53426	52487	52487
966	1472.6083	49060	52488	52488
629	1472.4982	54400	52489	52489
2903	1472.3535	5323	52490	52490
833	1472.3021	51173	52491	52491
2440	1472.2374	9974	52492	52492
947	1472.1635	49400	52493	52493
1698	1472.1335	28567	52494	52494
689	1472.1144	53380	52495	52495
653	1472.015	54005	52496	52496
1247	1471.9669	42805	52497	52497
1040	1471.9319	47693	52498	52498
708	1471.8451	53080	52499	52499
684	1471.767	53463	52500	52500
2081	1471.6891	16911	52501	52501
2917	1471.4922	5202	52502	52502
681	1471.474	53511	52503	52503
605	1471.3892	54823	52504	52504
3046	1471.2028	4378	52505	52505
607	1471.1825	54780	52506	52506
609	1471.1285	54742	52507	52507
1412	1470.9594	38076	52508	52508
2225	1470.9133	13750	52509	52509
1826	1470.9087	24358	52510	52510
642	1470.7885	54163	52511	52511
654	1470.6757	53983	52512	52512
1129	1470.6173	45795	52513	52513
3041	1470.4819	4411	52514	52514
770	1470.4741	52076	52515	52515
2754	1470.4736	6497	52516	52516
645	1470.1963	54109	52517	52517
630	1470.1554	54378	52518	52518
3288	1470.0234	3233	52519	52519
617	1470.0164	54600	52520	52520
1008	1469.951	48362	52521	52521
675	1469.9427	53618	52522	52522
614	1469.9293	54658	52523	52523
3440	1469.8059	2713	52524	52524
663	1469.6597	53823	52525	52525
654	1469.6073	53985	52526	52526
2704	1469.4303	6929	52527	52527
810	1469.3501	51515	52528	52528
2513	1469.2893	8988	52529	52529
2989	1469.1818	4695	52530	52530
2422	1469.18	10270	52531	52531
2587	1469.1195	8083	52532	52532
3709	1468.9551	2045	52533	52533
741	1468.9359	52530	52534	52534
2978	1468.9257	4765	52535	52535
633	1468.8425	54324	52536	52536
2789	1468.7974	6197	52537	52537
706	1468.7437	53110	52538	52538
2556	1468.728	8438	52539	52539
2615	1468.624	7786	52540	52540
2703	1468.5575	6939	52541	52541
598	1468.3864	54928	52542	52542
1232	1468.3804	43199	52543	52543
3995	1468.2866	1599	52544	52544
673	1468.2091	53646	52545	52545
3448	1468.1304	2686	52546	52546
3187	1468.0248	3687	52547	52547
601	1467.9285	54882	52548	52548
651	1467.8556	54031	52549	52549
610	1467.8422	54721	52550	52550
683	1467.773	53480	52551	52551
1207	1467.7379	43800	52552	52552
603	1467.6571	54854	52553	52553
2911	1467.6395	5249	52554	52554
667	1467.6349	53743	52555	52555
618	1467.5797	54589	52556	52556
858	1467.5323	50800	52557	52557
601	1467.3795	54894	52558	52558
687	1467.3525	53413	52559	52559
3508	1467.3264	2532	52560	52560
2377	1467.2058	10965	52561	52561
605	1466.9264	54824	52562	52562
642	1466.9242	54154	52563	52563
707	1466.8934	53091	52564	52564
2498	1466.7357	9198	52565	52565
623	1466.3586	54484	52566	52566
781	1466.317	51932	52567	52567
955	1466.3062	49257	52568	52568
632	1466.2651	54354	52569	52569
765	1466.1458	52142	52570	52570
632	1466.0266	54349	52571	52571
695	1465.9989	53286	52572	52572
2870	1465.9382	5562	52573	52573
2774	1465.9229	6316	52574	52574
1330	1465.82	40614	52575	52575
2785	1465.7655	6239	52576	52576
4363	1465.5856	1221	52577	52577
2387	1465.548	10796	52578	52578
3323	1465.5375	3098	52579	52579
2786	1465.1968	6223	52580	52580
2470	1465.1287	9553	52581	52581
2900	1465.0249	5346	52582	52582
1938	1465.0157	20789	52583	52583
640	1464.9951	54204	52584	52584
4019	1464.9854	1569	52585	52585
2598	1464.9304	7989	52586	52586
747	1464.858	52414	52587	52587
2881	1464.8529	5489	52588	52588
3312	1464.7627	3134	52589	52589
760	1464.4459	52227	52590	52590
628	1464.4163	54424	52591	52591
1363	1464.413	39634	52592	52592
3233	1464.3142	3477	52593	52593
620	1464.2079	54545	52594	52594
657	1464.1042	53927	52595	52595
2843	1464.03	5770	52596	52596
2039	1463.9679	17989	52597	52597
797	1463.9419	51687	52598	52598
894	1463.9377	50236	52599	52599
2141	1463.9363	15539	52600	52600
1707	1463.7971	28258	52601	52601
674	1463.7363	53630	52602	52602
653	1463.7314	53994	52603	52603
657	1463.7244	53932	52604	52604
665	1463.7196	53781	52605	52605
3390	1463.7161	2869	52606	52606
809	1463.2393	51522	52607	52607
3015	1463.1879	4555	52608	52608
2501	1463.1218	9158	52609	52609
2901	1463.0468	5342	52610	52610
690	1463.0369	53363	52611	52611
2901	1462.8729	5340	52612	52612
630	1462.7754	54376	52613	52613
597	1462.7675	54932	52614	52614
691	1462.5881	53349	52615	52615
2592	1462.5294	8045	52616	52616
1532	1462.486	34252	52617	52617
993	1462.3624	48607	52618	52618
604	1462.3385	54844	52619	52619
2772	1462.1833	6323	52620	52620
659	1462.0719	53894	52621	52621
611	1461.9651	54709	52622	52622
618	1461.7529	54576	52623	52623
3297	1461.749	3185	52624	52624
1319	1461.6931	40881	52625	52625
1950	1461.6199	20424	52626	52626
635	1461.3103	54295	52627	52627
842	1461.1332	51036	52628	52628
2777	1461.1313	6302	52629	52629
614	1461.1138	54659	52630	52630
3029	1461.0798	4471	52631	52631
979	1460.9708	48864	52632	52632
654	1460.7845	53982	52633	52633
2471	1460.6665	9542	52634	52634
2751	1460.6008	6518	52635	52635
2311	1460.5571	12102	52636	52636
1454	1460.5507	36716	52637	52637
614	1460.1986	54653	52638	52638
2224	1460.1927	13769	52639	52639
