Feature_ID	chrom	end	start	n_cells_by_counts	mean_counts	log1p_mean_counts	pct_dropout_by_counts	total_counts	log1p_total_counts
chr1_72100000_72150000::	chr1	72150000::	72100000	270	0.2513021	0.22418469	82.421875	386.0	5.9584246
chr1_72150000_72200000::	chr1	72200000::	72150000	239	0.2109375	0.19139485	84.44010416666666	324.0	5.7838254
chr1_72200000_72250000::	chr1	72250000::	72200000	473	0.5338542	0.42778367	69.20572916666667	820.0	6.710523
chr1_72250000_72300000::	chr1	72300000::	72250000	334	0.3372396	0.2906075	78.25520833333334	518.0	6.251904
chr1_72300000_72350000::	chr1	72350000::	72300000	352	0.39388022	0.3320914	77.08333333333334	605.0	6.40688
chr1_72350000_72400000::	chr1	72400000::	72350000	287	0.32747397	0.28327787	81.31510416666666	503.0	6.222576
chr1_72400000_72450000::	chr1	72450000::	72400000	285	0.33072916	0.28572702	81.4453125	508.0	6.232448
chr1_72450000_72500000::	chr1	72500000::	72450000	215	0.21484375	0.19461547	86.00260416666666	330.0	5.8021183
chr1_72500000_72550000::	chr1	72550000::	72500000	225	0.26888022	0.2381348	85.3515625	413.0	6.025866
chr1_72550000_72600000::	chr1	72600000::	72550000	263	0.2578125	0.22937411	82.87760416666666	396.0	5.9839363
chr1_72600000_72650000::	chr1	72650000::	72600000	109	0.083333336	0.080042705	92.90364583333334	128.0	4.8598123
chr1_72650000_72700000::	chr1	72700000::	72650000	121	0.095703125	0.09139628	92.12239583333334	147.0	4.9972124
chr1_72700000_72750000::	chr1	72750000::	72700000	188	0.15625	0.145182	87.76041666666666	240.0	5.484797
chr1_72750000_72800000::	chr1	72800000::	72750000	71	0.052734375	0.051390946	95.37760416666666	81.0	4.406719
chr1_72800000_72850000::	chr1	72850000::	72800000	91	0.0703125	0.06795066	94.07552083333334	108.0	4.691348
chr1_72850000_72900000::	chr1	72900000::	72850000	132	0.1015625	0.09672962	91.40625	156.0	5.056246
chr1_72900000_72950000::	chr1	72950000::	72900000	71	0.051432293	0.050153323	95.37760416666666	79.0	4.3820267
chr1_72950000_73000000::	chr1	73000000::	72950000	53	0.0390625	0.038318865	96.54947916666666	60.0	4.1108737
chr1_73000000_73050000::	chr1	73050000::	73000000	51	0.037760418	0.037064947	96.6796875	58.0	4.0775375
chr1_195280200_195320700::	chr1	195320700::	195280200	61	0.046875	0.045809537	96.02864583333334	72.0	4.2904596
chr1_171112400_171162400::	chr1	171162400::	171112400	452	0.5110677	0.4128165	70.57291666666667	785.0	6.666957
chr1_171162400_171212400::	chr1	171212400::	171162400	418	0.45768228	0.37684768	72.78645833333333	703.0	6.5567784
chr1_171212400_171262400::	chr1	171262400::	171212400	578	0.9348958	0.6600535	62.36979166666667	1436.0	7.270313
chr1_171262400_171312400::	chr1	171312400::	171262400	550	0.78971356	0.58205557	64.19270833333333	1213.0	7.101676
chr1_171312400_171362400::	chr1	171362400::	171312400	559	1.2454427	0.80890274	63.60677083333333	1913.0	7.5569506
chr1_171362400_171412400::	chr1	171412400::	171362400	605	0.9095052	0.64684415	60.61197916666667	1397.0	7.242798
chr1_171412400_171462400::	chr1	171462400::	171412400	516	0.6907552	0.5251753	66.40625	1061.0	6.9679093
chr1_171462400_171512400::	chr1	171512400::	171462400	432	0.53776044	0.43032712	71.875	826.0	6.717805
chr1_171512400_171562400::	chr1	171562400::	171512400	405	0.50846356	0.41109163	73.6328125	781.0	6.6618547
chr1_171562400_171612400::	chr1	171612400::	171562400	443	0.59244794	0.46527243	71.15885416666667	910.0	6.814543
chr1_171612400_171662400::	chr1	171662400::	171612400	583	0.8639323	0.6226884	62.04427083333333	1327.0	7.191429
chr1_171662400_171712400::	chr1	171712400::	171662400	494	0.6692708	0.5123869	67.83854166666667	1028.0	6.9363427
chr1_171712400_171762400::	chr1	171762400::	171712400	240	0.24479167	0.2189682	84.375	376.0	5.9322453
chr1_171762400_171812400::	chr1	171812400::	171762400	324	0.38736978	0.32740968	78.90625	595.0	6.3902407
chr1_171812400_171862400::	chr1	171862400::	171812400	610	1.0247396	0.7054411	60.28645833333333	1574.0	7.3620105
chr1_171862400_171912400::	chr1	171912400::	171862400	274	0.28580728	0.25138676	82.16145833333334	439.0	6.086775
chr1_171912400_171962400::	chr1	171962400::	171912400	412	0.5436198	0.4341302	73.17708333333333	835.0	6.7286286
chr1_171962400_172012400::	chr1	172012400::	171962400	298	0.26888022	0.2381348	80.59895833333334	413.0	6.025866
chr1_172012400_172050000::	chr1	172050000::	172012400	254	0.24739583	0.22105806	83.46354166666666	380.0	5.9427996
chr1_170050000_170100000::	chr1	170100000::	170050000	157	0.13671875	0.12814581	89.77864583333334	210.0	5.351858
chr1_170100000_170150000::	chr1	170150000::	170100000	190	0.14908855	0.13896905	87.63020833333334	229.0	5.4380794
chr1_170150000_170200000::	chr1	170200000::	170150000	399	0.47916666	0.39147887	74.0234375	736.0	6.6025877
chr1_170200000_170250000::	chr1	170250000::	170200000	287	0.25260416	0.22522472	81.31510416666666	388.0	5.963579
chr1_170250000_170300000::	chr1	170300000::	170250000	416	0.49283853	0.40067935	72.91666666666667	757.0	6.6306834
chr1_170300000_170350000::	chr1	170350000::	170300000	223	0.19335938	0.17677234	85.48177083333334	297.0	5.6970935
chr1_170350000_170400000::	chr1	170400000::	170350000	303	0.30403647	0.26546443	80.2734375	467.0	6.1484685
chr1_170400000_170450000::	chr1	170450000::	170400000	300	0.30664062	0.26745942	80.46875	471.0	6.156979
chr1_170450000_170500000::	chr1	170500000::	170450000	375	0.4375	0.3629055	75.5859375	672.0	6.5117455
chr1_170500000_170550000::	chr1	170550000::	170500000	550	0.8984375	0.6410312	64.19270833333333	1380.0	7.230563
chr1_170550000_170600000::	chr1	170600000::	170550000	613	1.4895834	0.9121154	60.09114583333333	2288.0	7.7358704
chr1_170600000_170650000::	chr1	170650000::	170600000	525	0.7167969	0.5404603	65.8203125	1101.0	7.004882
chr1_170650000_170700000::	chr1	170700000::	170650000	421	0.52734375	0.42353013	72.59114583333333	810.0	6.698268
chr1_170700000_170750000::	chr1	170750000::	170700000	525	0.68684894	0.52286226	65.8203125	1055.0	6.9622436
chr1_170750000_170800000::	chr1	170800000::	170750000	310	0.3515625	0.30126134	79.81770833333334	540.0	6.2934194
chr1_170800000_170850000::	chr1	170850000::	170800000	409	0.53255206	0.42693436	73.37239583333333	818.0	6.708084
chr1_170850000_170900000::	chr1	170900000::	170850000	582	0.7291667	0.5476396	62.109375	1120.0	7.0219765
chr1_170900000_170950000::	chr1	170950000::	170900000	562	0.77734375	0.57512	63.41145833333333	1194.0	7.0859013
chr1_170950000_171000000::	chr1	171000000::	170950000	708	1.4433594	0.8933739	53.90625	2217.0	7.704361
chr1_171000000_171033000::	chr1	171033000::	171000000	502	0.88411456	0.63345796	67.31770833333333	1358.0	7.2145042
chr1_43779800_43829800::	chr1	43829800::	43779800	427	0.46614584	0.3826371	72.20052083333333	716.0	6.5750756
chr1_43829800_43879800::	chr1	43879800::	43829800	197	0.20182292	0.1838395	87.17447916666666	310.0	5.739793
chr1_43879800_43929800::	chr1	43929800::	43879800	290	0.28190103	0.24834415	81.11979166666666	433.0	6.073045
chr1_43929800_43979800::	chr1	43979800::	43929800	305	0.3359375	0.2896333	80.14322916666666	516.0	6.248043
chr1_43979800_44029800::	chr1	44029800::	43979800	128	0.110677086	0.104969814	91.66666666666666	170.0	5.1416636
chr1_44029800_44050000::	chr1	44050000::	44029800	129	0.119791664	0.11314265	91.6015625	184.0	5.220356
chr1_161050000_161100000::	chr1	161100000::	161050000	396	0.45117188	0.37237144	74.21875	693.0	6.542472
chr1_161100000_161150000::	chr1	161150000::	161100000	322	0.3111979	0.27094114	79.03645833333334	478.0	6.1717005
chr1_161150000_161200000::	chr1	161200000::	161150000	273	0.3033854	0.26496503	82.2265625	466.0	6.1463294
chr1_161200000_161250000::	chr1	161250000::	161200000	329	0.33007812	0.2852377	78.58072916666666	507.0	6.2304816
chr1_161250000_161300000::	chr1	161300000::	161250000	431	0.5175781	0.41711575	71.94010416666667	795.0	6.6795993
chr1_161300000_161350000::	chr1	161350000::	161300000	178	0.13997395	0.1310054	88.41145833333334	215.0	5.3752785
chr1_161350000_161400000::	chr1	161400000::	161350000	183	0.15494792	0.14405525	88.0859375	238.0	5.476464
chr1_161400000_161450000::	chr1	161450000::	161400000	128	0.09830729	0.09377016	91.66666666666666	151.0	5.0238805
chr1_161450000_161500000::	chr1	161500000::	161450000	202	0.1907552	0.17458773	86.84895833333334	293.0	5.68358
chr1_161500000_161550000::	chr1	161550000::	161500000	174	0.14908855	0.13896905	88.671875	229.0	5.4380794
chr1_161550000_161600000::	chr1	161600000::	161550000	129	0.102864586	0.09791096	91.6015625	158.0	5.0689044
chr1_161600000_161650000::	chr1	161650000::	161600000	116	0.08919271	0.08543679	92.44791666666666	137.0	4.9272537
chr1_161650000_161700000::	chr1	161700000::	161650000	135	0.118489586	0.11197919	91.2109375	182.0	5.209486
chr1_161700000_161750000::	chr1	161750000::	161700000	375	0.42252603	0.35243416	75.5859375	649.0	6.4769726
chr1_161750000_161800000::	chr1	161800000::	161750000	496	0.6380208	0.49348867	67.70833333333333	980.0	6.8885727
chr1_161800000_161850000::	chr1	161850000::	161800000	267	0.2265625	0.20421554	82.6171875	348.0	5.855072
chr1_161850000_161900000::	chr1	161900000::	161850000	559	0.6777344	0.5174443	63.60677083333333	1041.0	6.9488974
chr1_161900000_161950000::	chr1	161950000::	161900000	369	0.41927084	0.35014328	75.9765625	644.0	6.46925
chr1_161950000_162000000::	chr1	162000000::	161950000	368	0.40625	0.3409266	76.04166666666666	624.0	6.437752
chr1_162000000_162050000::	chr1	162050000::	162000000	361	0.45507812	0.3750596	76.49739583333334	699.0	6.55108
chr1_180050000_180100000::	chr1	180100000::	180050000	123	0.09440104	0.09020721	91.9921875	145.0	4.983607
chr1_180100000_180150000::	chr1	180150000::	180100000	174	0.16536458	0.15303397	88.671875	254.0	5.5412636
chr1_180150000_180200000::	chr1	180200000::	180150000	314	0.32291666	0.2798389	79.55729166666666	496.0	6.20859
chr1_180200000_180250000::	chr1	180250000::	180200000	390	0.48177084	0.39323792	74.609375	740.0	6.6080008
chr1_180250000_180300000::	chr1	180300000::	180250000	670	1.0253906	0.70576257	56.38020833333333	1575.0	7.362645
chr1_180300000_180350000::	chr1	180350000::	180300000	672	0.9316406	0.6583697	56.25	1431.0	7.2668276
chr1_180350000_180400000::	chr1	180400000::	180350000	707	1.188151	0.7830569	53.97135416666667	1825.0	7.509883
chr1_180400000_180450000::	chr1	180450000::	180400000	613	0.9498698	0.66776264	60.09114583333333	1459.0	7.286192
chr1_180450000_180500000::	chr1	180500000::	180450000	274	0.25195312	0.22470485	82.16145833333334	387.0	5.961005
chr1_180500000_180550000::	chr1	180550000::	180500000	341	0.47135416	0.38618317	77.79947916666666	724.0	6.5861716
chr1_180550000_180600000::	chr1	180600000::	180550000	316	0.3125	0.2719337	79.42708333333334	480.0	6.175867
chr1_180600000_180650000::	chr1	180650000::	180600000	408	0.41341147	0.34600627	73.4375	635.0	6.455199
chr1_180650000_180700000::	chr1	180700000::	180650000	210	0.19010417	0.17404084	86.328125	292.0	5.6801724
chr1_180700000_180750000::	chr1	180750000::	180700000	473	0.54817706	0.43707815	69.20572916666667	842.0	6.736967
chr1_180750000_180800000::	chr1	180800000::	180750000	572	0.74153644	0.5547677	62.76041666666667	1139.0	7.0387836
chr1_180800000_180850000::	chr1	180850000::	180800000	682	1.0579427	0.7217068	55.59895833333333	1625.0	7.3938785
chr1_180850000_180900000::	chr1	180900000::	180850000	625	1.0696615	0.72738504	59.30989583333333	1643.0	7.4048877
chr1_180900000_180950000::	chr1	180950000::	180900000	641	0.89453125	0.63897145	58.26822916666667	1374.0	7.226209
chr1_180950000_181000000::	chr1	181000000::	180950000	252	0.22851562	0.20580664	83.59375	351.0	5.8636312
chr1_181000000_181050000::	chr1	181050000::	181000000	269	0.2591146	0.23040877	82.48697916666666	398.0	5.988961
chr1_95452900_95502900::	chr1	95502900::	95452900	270	0.26953125	0.23864774	82.421875	414.0	6.0282784
chr1_95502900_95552900::	chr1	95552900::	95502900	220	0.18945312	0.17349364	85.67708333333334	291.0	5.676754
chr1_95552900_95602900::	chr1	95602900::	95552900	425	0.4375	0.3629055	72.33072916666667	672.0	6.5117455
chr1_95602900_95652900::	chr1	95652900::	95602900	358	0.3828125	0.32411945	76.69270833333334	588.0	6.378426
chr1_95652900_95702900::	chr1	95702900::	95652900	346	0.43815103	0.36335826	77.47395833333334	673.0	6.5132303
chr1_95702900_95752900::	chr1	95752900::	95702900	162	0.13411458	0.12585223	89.453125	206.0	5.332719
chr1_95752900_95783900::	chr1	95783900::	95752900	116	0.091796875	0.087824844	92.44791666666666	141.0	4.955827
chr1_63050000_63100000::	chr1	63100000::	63050000	248	0.2220052	0.20049313	83.85416666666666	341.0	5.8348107
chr1_63100000_63150000::	chr1	63150000::	63100000	546	0.78841144	0.58132774	64.453125	1211.0	7.100027
chr1_63150000_63200000::	chr1	63200000::	63150000	248	0.23828125	0.21372434	83.85416666666666	366.0	5.9053617
chr1_63200000_63250000::	chr1	63250000::	63200000	101	0.075520836	0.07280504	93.42447916666666	116.0	4.762174
chr1_63250000_63300000::	chr1	63300000::	63250000	78	0.053385418	0.052009184	94.921875	82.0	4.4188404
chr1_63300000_63350000::	chr1	63350000::	63300000	73	0.05078125	0.049533933	95.24739583333334	78.0	4.3694477
chr1_63350000_63400000::	chr1	63400000::	63350000	70	0.050130207	0.048914164	95.44270833333334	77.0	4.356709
chr1_63400000_63450000::	chr1	63450000::	63400000	87	0.064453125	0.062461168	94.3359375	99.0	4.6051702
chr1_63450000_63500000::	chr1	63500000::	63450000	77	0.05859375	0.056941375	94.98697916666666	90.0	4.5108595
chr1_63500000_63550000::	chr1	63550000::	63500000	61	0.044270832	0.043318875	96.02864583333334	68.0	4.2341065
chr1_63550000_63600000::	chr1	63600000::	63550000	61	0.04296875	0.042071212	96.02864583333334	66.0	4.204693
chr1_63600000_63629100::	chr1	63629100::	63600000	35	0.024739584	0.024438515	97.72135416666666	38.0	3.6635616
chr1_25050000_25100000::	chr1	25100000::	25050000	32	0.025390625	0.025073638	97.91666666666666	39.0	3.6888795
chr1_25100000_25150000::	chr1	25150000::	25100000	35	0.0234375	0.023167059	97.72135416666666	36.0	3.6109178
chr1_25150000_25200000::	chr1	25200000::	25150000	43	0.029296875	0.028875923	97.20052083333334	45.0	3.8286414
chr1_25200000_25250000::	chr1	25250000::	25200000	32	0.022135416	0.021893984	97.91666666666666	34.0	3.5553482
chr1_25250000_25300000::	chr1	25300000::	25250000	28	0.018229166	0.018065007	98.17708333333334	28.0	3.3672957
chr1_25300000_25350000::	chr1	25350000::	25300000	33	0.024088541	0.023802988	97.8515625	37.0	3.637586
chr1_25350000_25400000::	chr1	25400000::	25350000	30	0.022135416	0.021893984	98.046875	34.0	3.5553482
chr1_25400000_25450000::	chr1	25450000::	25400000	36	0.025390625	0.025073638	97.65625	39.0	3.6888795
chr1_25450000_25500000::	chr1	25500000::	25450000	28	0.022135416	0.021893984	98.17708333333334	34.0	3.5553482
chr1_25500000_25550000::	chr1	25550000::	25500000	38	0.026041666	0.025708357	97.52604166666666	40.0	3.713572
chr1_25550000_25600000::	chr1	25600000::	25550000	24	0.016276041	0.016145006	98.4375	25.0	3.2580965
chr1_25600000_25650000::	chr1	25650000::	25600000	24	0.018880209	0.018704189	98.4375	29.0	3.4011974
chr1_25650000_25700000::	chr1	25700000::	25650000	21	0.014973958	0.014862955	98.6328125	23.0	3.1780539
chr1_25700000_25750000::	chr1	25750000::	25700000	29	0.026692709	0.026342673	98.11197916666666	41.0	3.7376697
chr1_25750000_25800000::	chr1	25800000::	25750000	23	0.015625	0.015504187	98.50260416666666	24.0	3.218876
chr1_25800000_25850000::	chr1	25850000::	25800000	38	0.025390625	0.025073638	97.52604166666666	39.0	3.6888795
chr1_25850000_25900000::	chr1	25900000::	25850000	22	0.014322917	0.014221313	98.56770833333334	22.0	3.1354942
chr1_25900000_25950000::	chr1	25950000::	25900000	32	0.020833334	0.020619288	97.91666666666666	32.0	3.4965076
chr1_25950000_26000000::	chr1	26000000::	25950000	27	0.018229166	0.018065007	98.2421875	28.0	3.3672957
chr1_26000000_26050000::	chr1	26050000::	26000000	26	0.018229166	0.018065007	98.30729166666666	28.0	3.3672957
chr1_110050000_110100000::	chr1	110100000::	110050000	32	0.026041666	0.025708357	97.91666666666666	40.0	3.713572
chr1_110100000_110150000::	chr1	110150000::	110100000	46	0.03515625	0.03455238	97.00520833333334	54.0	4.0073333
chr1_110150000_110170400::	chr1	110170400::	110150000	12	0.0078125	0.0077821403	99.21875	12.0	2.5649493
chr1_103050000_103100000::	chr1	103100000::	103050000	41	0.029947916	0.029508233	97.33072916666666	46.0	3.8501477
chr1_103100000_103150000::	chr1	103150000::	103100000	28	0.020182291	0.019981328	98.17708333333334	31.0	3.465736
chr1_103150000_103200000::	chr1	103200000::	103150000	35	0.0234375	0.023167059	97.72135416666666	36.0	3.6109178
chr1_103200000_103250000::	chr1	103250000::	103200000	39	0.032552082	0.03203349	97.4609375	50.0	3.9318256
chr1_103250000_103300000::	chr1	103300000::	103250000	31	0.022135416	0.021893984	97.98177083333334	34.0	3.5553482
chr1_103300000_103350000::	chr1	103350000::	103300000	40	0.026041666	0.025708357	97.39583333333334	40.0	3.713572
chr1_103350000_103400000::	chr1	103400000::	103350000	34	0.024088541	0.023802988	97.78645833333334	37.0	3.637586
chr1_103400000_103450000::	chr1	103450000::	103400000	26	0.01953125	0.019342963	98.30729166666666	30.0	3.4339871
chr1_103450000_103500000::	chr1	103500000::	103450000	41	0.030598959	0.030140147	97.33072916666666	47.0	3.871201
chr1_103500000_103550000::	chr1	103550000::	103500000	42	0.030598959	0.030140147	97.265625	47.0	3.871201
chr1_103550000_103600000::	chr1	103600000::	103550000	19	0.012369792	0.012293912	98.76302083333334	19.0	2.9957323
chr1_103600000_103650000::	chr1	103650000::	103600000	27	0.01953125	0.019342963	98.2421875	30.0	3.4339871
chr1_103650000_103700000::	chr1	103700000::	103650000	29	0.020833334	0.020619288	98.11197916666666	32.0	3.4965076
chr1_103700000_103750000::	chr1	103750000::	103700000	33	0.022786459	0.022530725	97.8515625	35.0	3.583519
chr1_103750000_103800000::	chr1	103800000::	103750000	29	0.020182291	0.019981328	98.11197916666666	31.0	3.465736
chr1_103800000_103850000::	chr1	103850000::	103800000	34	0.024088541	0.023802988	97.78645833333334	37.0	3.637586
chr1_103850000_103900000::	chr1	103900000::	103850000	28	0.018880209	0.018704189	98.17708333333334	29.0	3.4011974
chr1_103900000_103950000::	chr1	103950000::	103900000	42	0.027994791	0.0276101	97.265625	43.0	3.7841897
chr1_103950000_104000000::	chr1	104000000::	103950000	36	0.027994791	0.0276101	97.65625	43.0	3.7841897
chr1_104000000_104050000::	chr1	104050000::	104000000	27	0.018880209	0.018704189	98.2421875	29.0	3.4011974
chr1_54050000_54100000::	chr1	54100000::	54050000	83	0.059895832	0.05817063	94.59635416666666	92.0	4.5325994
chr1_54100000_54150000::	chr1	54150000::	54100000	117	0.1015625	0.09672962	92.3828125	156.0	5.056246
chr1_54150000_54200000::	chr1	54200000::	54150000	87	0.061197918	0.05939838	94.3359375	94.0	4.553877
chr1_54200000_54250000::	chr1	54250000::	54200000	90	0.071614586	0.06916647	94.140625	110.0	4.7095304
chr1_54250000_54300000::	chr1	54300000::	54250000	96	0.06640625	0.06429435	93.75	102.0	4.634729
